Date,Australian dollar   (AUD),Bahrain dinar   (BHD),Canadian dollar   (CAD),Chinese yuan   (CNY),Euro   (EUR),Indian rupee   (INR),Japanese yen   (JPY),Kuwaiti dinar   (KWD),Malaysian ringgit   (MYR),Mexican peso   (MXN),Pakistani rupee   (PKR),Qatari riyal   (QAR),Russian ruble   (RUB),Saudi Arabian riyal   (SAR),Sri Lankan rupee   (LKR),Swiss franc   (CHF),U.A.E. dirham   (AED),U.K. pound   (GBP),U.S. dollar   (USD)
13-Oct-15,1.366867141,0.376,1.2986,6.3231,0.879198171,65.0215,119.85,0.3018,4.195,16.5848,104.4565,3.64,62.2237,3.75,140.3209,0.9599,3.6725,0.656038837,1
14-Oct-15,1.383891503,0.376,1.2982,6.3408,0.876424189,65.1123,119.56,0.3018,4.195,16.5804,104.4226,3.64,63.1248,3.75,140.4809,0.9558,3.6725,0.651041667,1
15-Oct-15,1.366493577,0.376,1.2904,6.3402,0.87420229,64.824,118.98,0.3018,4.1175,16.425,104.4258,3.64,62.2433,3.75,140.6841,0.9508,3.6725,0.645702848,1
16-Oct-15,1.373626374,0.376,1.2933,6.3436,0.88028169,64.9697,119.08,0.3018,4.175,16.3959,104.371,3.64,61.3587,3.75,140.9312,0.9544,3.6725,0.647291087,1
19-Oct-15,1.374570447,0.376,1.2998,6.3527,0.882378893,64.8178,119.31,0.30165,4.207,16.4899,104.4205,3.64,61.4419,3.75,140.9554,0.9562,3.6725,0.645411127,1
20-Oct-15,1.375515818,0.376,1.2974,6.3614,0.879275477,64.8908,119.5,0.30165,4.245,16.5618,104.4164,3.64,62.162,3.75,140.9672,0.9507,3.6725,0.645994832,1
21-Oct-15,1.374759417,0.376,1.3116,6.3473,0.880746873,65.1513,119.9,0.30165,4.295,16.66,104.4162,3.64,62.6309,3.75,140.9901,0.9581,3.6725,0.647165415,1
22-Oct-15,1.388310426,0.376,1.3088,6.3497,0.883938831,65.1513,119.9,0.30175,4.2945,16.5284,104.4474,3.64,62.7888,3.75,141.0126,0.9623,3.6725,0.646036566,1
23-Oct-15,1.379310345,0.376,1.3172,6.3595,0.902201371,64.8815,120.94,0.30175,4.2251,16.5138,104.4474,3.64,61.9286,3.75,141.0638,0.9742,3.6725,0.649857031,1
26-Oct-15,1.378359752,0.376,1.3134,6.3549,0.908182726,64.9603,121.15,0.30275,4.2595,16.4998,104.4679,3.64,62.5038,3.75,141.0489,0.9817,3.6725,0.651763019,1
27-Oct-15,1.382743363,0.376,1.3241,6.3494,0.904077389,64.9553,120.77,0.30265,4.2625,16.5545,104.4798,3.64,63.5004,3.75,141.0489,0.9842,3.6725,0.652188091,1
28-Oct-15,1.404297149,0.376,1.3148,6.3536,0.902119982,65.0408,120.35,0.30275,4.278,16.4503,105.5307,3.64,65.3159,3.75,141.1087,0.9847,3.6725,0.653979465,1
29-Oct-15,1.407855836,0.376,1.317,6.3596,0.914913083,65.1515,120.69,0.3031,4.2875,16.6219,105.5046,3.64,64.1686,3.75,140.8772,0.9898,3.6725,0.65522212,1
30-Oct-15,1.408649106,0.376,1.3083,6.3495,0.907688118,65.2231,120.87,0.3031,4.304,16.5244,105.499,3.64,64.3742,3.75,140.8543,0.9889,3.6725,0.651508242,1
2-Nov-15,1.400560224,0.376,1.3095,6.3154,0.906453952,65.4793,120.45,0.3027,4.2925,16.5244,105.4844,3.64,63.7993,3.75,140.9668,0.987,3.6725,0.646621403,1
3-Nov-15,1.388503194,0.376,1.3106,6.331,0.911078717,65.451,120.45,0.3027,4.283,16.4196,105.5069,3.64,63.8525,3.75,140.9771,0.9902,3.6725,0.649392818,1
4-Nov-15,1.387925052,0.376,1.3164,6.3343,0.914494742,65.568,121.2,0.303,4.2625,16.5147,105.5072,3.64,63.8525,3.75,141.0487,0.9901,3.6725,0.648508431,1
5-Nov-15,1.398601399,0.376,1.3167,6.3381,0.918864284,65.6755,121.51,0.30325,4.298,16.5959,105.5562,3.64,63.3991,3.75,141.2663,0.9962,3.6725,0.64977258,1
6-Nov-15,1.399776036,0.376,1.3308,6.3459,0.920471281,65.791,121.7,0.30325,4.301,16.8382,105.507,3.64,63.6832,3.75,141.562,0.9961,3.6725,0.660545611,1
9-Nov-15,1.416831964,0.376,1.3275,6.3578,0.927988122,66.3378,123.31,0.3039,4.3615,16.87,105.5208,3.64,64.6606,3.75,141.5214,1.0028,3.6725,0.662076271,1
10-Nov-15,1.419043565,0.376,1.3259,6.3602,0.933619643,66.3495,123.17,0.3039,4.3615,16.7658,105.53,3.64,64.3908,3.75,141.5214,1.0046,3.6725,0.661988614,1
11-Nov-15,1.414827391,0.376,1.3259,6.3614,0.933184024,66.3495,122.88,0.3038,4.3655,16.7173,105.5221,3.64,64.5693,3.75,141.901,1.0065,3.6725,0.659587098,1
12-Nov-15,1.400756408,0.376,1.3307,6.3628,0.932314003,66.3495,122.83,0.3038,4.368,16.7406,105.4728,3.64,65.4541,3.75,141.929,1.005,3.6725,0.658544616,1
13-Nov-15,1.401541696,0.376,1.3332,6.3655,0.929022668,66.139,122.56,0.3038,4.3775,16.7395,105.469,3.64,66.6343,3.75,141.9633,1.0014,3.6725,0.656987057,1
16-Nov-15,1.405481377,0.376,1.3353,6.375,0.932574839,66.169,122.52,0.3038,4.3925,16.7395,105.4643,3.64,66.4607,3.75,142.0599,1.0057,3.6725,0.658111221,1
17-Nov-15,1.410636197,0.376,1.3324,6.374,0.937207123,65.9805,123.38,0.3041,4.3825,16.757,105.4698,3.64,65.4799,3.75,142.1384,1.0128,3.6725,0.657851457,1
18-Nov-15,1.409046076,0.376,1.3353,6.3796,0.937558597,66.1138,123.39,0.3041,4.396,16.7636,105.4761,3.64,64.7785,3.75,142.2944,1.015,3.6725,0.657375756,1
19-Nov-15,1.394700139,0.376,1.3267,6.3791,0.935716291,66.1105,123.25,0.30395,4.344,16.5748,105.4987,3.64,64.912,3.75,142.2797,1.0165,3.6725,0.655093351,1
20-Nov-15,1.390047262,0.376,1.3338,6.378,0.935628743,66.094,122.94,0.30395,4.2825,16.512,105.4977,3.64,64.8673,3.75,142.3063,1.0163,3.6725,0.654793085,1
23-Nov-15,1.39275766,0.376,1.3357,6.3867,0.940645283,66.349,122.94,0.3042,4.297,16.5306,105.5086,3.64,65.5973,3.75,142.4662,1.0217,3.6725,0.661113315,1
24-Nov-15,1.389660923,0.376,1.3308,6.3888,0.938878978,66.384,122.75,0.3042,4.265,16.4705,105.5338,3.64,65.621,3.75,142.6267,1.0179,3.6725,0.661813369,1
25-Nov-15,1.376462491,0.376,1.3301,6.3877,0.944643869,66.384,122.42,0.3041,4.194,16.5548,105.5183,3.64,65.4789,3.75,142.6267,1.021,3.6725,0.663966536,1
30-Nov-15,1.391014049,0.376,1.3333,6.3976,0.945268929,66.8148,122.8,0.3044,4.2615,16.5856,105.5204,3.64,66.737,3.75,143.2074,1.0311,3.6725,0.666400107,1
1-Dec-15,1.376651982,0.376,1.3372,6.3986,0.943396226,66.518,123.15,0.3044,4.238,16.5104,105.5329,3.64,66.2584,3.75,143.239,1.0288,3.6725,0.663217933,1
2-Dec-15,1.368738024,0.376,1.336,6.3986,0.942329438,66.6158,122.92,0.3044,4.2255,16.5933,105.5258,3.64,66.7402,3.75,143.2327,1.0264,3.6725,0.66520322,1
3-Dec-15,1.367053999,0.376,1.3394,6.3977,0.937119295,66.745,123.29,0.3044,4.251,16.7095,105.5301,3.64,67.7691,3.75,143.2318,1.024,3.6725,0.669657805,1
4-Dec-15,1.365747064,0.376,1.3365,6.3981,0.917262888,66.8365,122.6,0.3044,4.2155,16.6757,105.4745,3.64,67.6698,3.75,143.2498,0.9995,3.6725,0.661550675,1
7-Dec-15,1.363884343,0.376,1.3508,6.4083,0.925154963,66.6263,123.28,0.30365,4.2065,16.9044,105.1807,3.64,68.5156,3.75,143.2529,1.0015,3.6725,0.663878377,1
8-Dec-15,1.383317195,0.376,1.3593,6.4182,0.91954023,66.7983,123.14,0.30365,4.2645,17.0164,104.1819,3.64,69.3026,3.75,143.2426,0.9974,3.6725,0.666666667,1
9-Dec-15,1.385041551,0.376,1.3595,6.4248,0.913993236,66.75,122.98,0.30355,4.2655,17.016,103.5973,3.64,69.2,3.75,143.2214,0.9917,3.6725,0.663481953,1
10-Dec-15,1.372683596,0.376,1.3599,6.4367,0.91382619,66.7905,121.61,0.3031,4.2585,17.075,103.9365,3.64,69.2151,3.75,143.178,0.9862,3.6725,0.658935161,1
11-Dec-15,1.380071764,0.376,1.3696,6.4551,0.913242009,66.786,121.92,0.3031,4.2785,17.3592,104.2323,3.64,69.1755,3.75,143.2196,0.987,3.6725,0.660066007,1
14-Dec-15,1.389660923,0.376,1.3733,6.4583,0.910498042,66.994,120.92,0.3032,4.3185,17.3776,104.2083,3.64,70.2244,3.75,143.276,0.9824,3.6725,0.661375661,1
15-Dec-15,1.379310345,0.376,1.3728,6.4611,0.909918107,67.0435,121.12,0.30305,4.328,17.1529,104.8251,3.64,70.8295,3.75,143.4938,0.9846,3.6725,0.659804698,1
16-Dec-15,1.388117712,0.376,1.3805,6.4706,0.914662032,66.8468,121.88,0.30345,4.309,17.136,104.8199,3.64,70.4012,3.75,143.4583,0.9898,3.6725,0.665557404,1
17-Dec-15,1.392369813,0.376,1.397,6.482,0.922424131,66.6488,122.5,0.30375,4.3325,17.1,104.8538,3.64,70.5806,3.75,143.5647,0.9974,3.6725,0.670421024,1
18-Dec-15,1.401738155,0.376,1.3882,6.4813,0.92284976,66.4235,122.5,0.30375,4.3185,17.0139,104.7762,3.64,71.3215,3.75,143.5606,0.9945,3.6725,0.670331144,1
21-Dec-15,1.396258028,0.376,1.399,6.4809,0.919963201,66.324,121.25,0.30365,4.307,17.1034,104.7628,3.64,71.2553,3.75,143.5406,0.9948,3.6725,0.671231038,1
22-Dec-15,1.384657989,0.376,1.3929,6.4783,0.913075237,66.2985,121.25,0.30355,4.2985,17.1847,104.8947,3.64,71.1211,3.75,143.5415,0.9902,3.6725,0.672359309,1
23-Dec-15,1.382552191,0.376,1.386,6.4765,0.916086479,66.202,121.25,0.30355,4.3085,17.1953,104.8236,3.64,70.9333,3.75,143.5859,0.9886,3.6725,0.671681891,1
24-Dec-15,1.378359752,0.376,1.3845,6.4783,0.913492281,66.202,120.9,0.30355,4.3085,17.276,104.8236,3.64,69.5165,3.75,143.5859,0.9863,3.6725,0.670196368,1
28-Dec-15,1.378359752,0.376,1.3845,6.4869,0.912242292,66.138,120.44,0.3033,4.304,17.271,104.8918,3.64,70.7865,3.75,143.6286,0.9873,3.6725,0.670196368,1
29-Dec-15,1.376841526,0.376,1.385,6.4874,0.913075237,66.37,120.33,0.3033,4.2925,17.2065,104.8397,3.64,72.5066,3.75,143.6861,0.9886,3.6725,0.674581759,1
30-Dec-15,1.372118551,0.376,1.3884,6.4902,0.915248032,66.4243,120.5,0.3035,4.29,17.3398,104.8647,3.64,72.8827,3.75,143.8484,0.9905,3.6725,0.675219446,1
31-Dec-15,1.368738024,0.376,1.384,6.4915,0.918526683,66.326,120.5,0.3035,4.292,17.2487,104.8655,3.64,72.9299,3.75,144.0623,0.9921,3.6725,0.674809366,1
