Date,Australian dollar   (AUD),Bahrain dinar   (BHD),Canadian dollar   (CAD),Chinese yuan   (CNY),Euro   (EUR),Indian rupee   (INR),Japanese yen   (JPY),Kuwaiti dinar   (KWD),Malaysian ringgit   (MYR),Mexican peso   (MXN),Pakistani rupee   (PKR),Qatari riyal   (QAR),Russian ruble   (RUB),Saudi Arabian riyal   (SAR),Sri Lankan rupee   (LKR),Swiss franc   (CHF),U.A.E. dirham   (AED),U.K. pound   (GBP),U.S. dollar   (USD)
13-Feb-14,1.119319454,0.376,1.098,6.11,0.731261426,62.2725,102.49,0.28225,3.3245,13.332,105.1374,3.64,34.8611,3.75,130.8357,0.8938,3.6725,0.60132291,1
14-Feb-14,1.111605158,0.376,1.0981,6.107,0.729554242,62.277,102.25,0.28225,3.3185,13.2477,104.9568,3.64,35.2559,3.75,130.8357,0.8923,3.6725,0.598515681,1
18-Feb-14,1.104118361,0.376,1.0953,6.1073,0.728279077,62.122,102.17,0.2818,3.298,13.2261,104.9931,3.64,35.2386,3.75,130.8167,0.8906,3.6725,0.599412576,1
19-Feb-14,1.109016303,0.376,1.1045,6.1103,0.727537286,62.122,102.23,0.2816,3.3023,13.2714,104.9276,3.64,35.5857,3.75,130.7998,0.8882,3.6725,0.600096015,1
20-Feb-14,1.116819299,0.376,1.1104,6.1146,0.729607471,62.2843,102.0,0.2816,3.3035,13.2913,104.9241,3.64,35.767,3.75,130.85,0.8908,3.6725,0.600420294,1
21-Feb-14,1.112099644,0.376,1.1128,6.1176,0.729554242,62.1618,102.52,0.2816,3.3015,13.2913,104.9218,3.64,35.6828,3.75,130.8485,0.8901,3.6725,0.600024001,1
24-Feb-14,1.115075825,0.376,1.1058,6.1189,0.728066982,62.1185,102.58,0.28175,3.299,13.209,104.9897,3.64,35.5112,3.75,130.9393,0.8885,3.6725,0.600997656,1
25-Feb-14,1.106929378,0.376,1.1084,6.1184,0.727061219,61.9765,102.54,0.28175,3.276,13.2248,105.086,3.64,35.5669,3.75,131.0184,0.8874,3.6725,0.599232982,1
26-Feb-14,1.109754744,0.376,1.1117,6.1192,0.728544368,61.938,102.18,0.28175,3.2785,13.2992,105.0291,3.64,35.7872,3.75,131.0197,0.8878,3.6725,0.599125277,1
27-Feb-14,1.118568233,0.376,1.114,6.1224,0.732278852,61.938,102.37,0.28175,3.278,13.3066,104.9662,3.64,36.0501,3.75,131.0197,0.8904,3.6725,0.600925425,1
28-Feb-14,1.117693081,0.376,1.1075,6.1214,0.723955694,62.072,101.8,0.28175,3.2785,13.2379,104.9564,3.64,36.1847,3.75,131.0008,0.8818,3.6725,0.599232982,1
3-Mar-14,1.117693081,0.376,1.1075,6.1214,0.726321906,62.072,101.3,0.28175,3.2785,13.2379,104.9564,3.64,36.1847,3.75,131.0008,0.8818,3.6725,0.598229241,1
4-Mar-14,1.119820829,0.376,1.1114,6.1236,0.726321906,61.9045,101.54,0.2816,3.284,13.2752,104.9457,3.64,36.3208,3.75,130.6341,0.8844,3.6725,0.599125277,1
5-Mar-14,1.116071429,0.376,1.1051,6.1257,0.728226041,61.855,102.23,0.2817,3.274,13.2519,104.6472,3.64,36.0849,3.75,130.6055,0.8878,3.6725,0.598694845,1
6-Mar-14,1.109631602,0.376,1.0966,6.1249,0.727537286,61.3242,102.65,0.2817,3.265,13.1476,104.1707,3.64,36.1251,3.75,130.6001,0.8869,3.6725,0.597800096,1
7-Mar-14,1.100352113,0.376,1.1089,6.1201,0.719735137,60.985,103.0,0.2817,3.257,13.1795,103.5218,3.64,36.2618,3.75,130.5646,0.8765,3.6725,0.596480763,1
10-Mar-14,1.106561912,0.376,1.1105,6.1312,0.720409192,61.1965,103.2,0.28115,3.2835,13.2248,101.9511,3.64,36.2618,3.75,130.5483,0.8784,3.6725,0.601178309,1
11-Mar-14,1.107542363,0.376,1.1085,6.1327,0.722021661,60.6995,103.3,0.2813,3.278,13.243,100.3421,3.64,36.4015,3.75,130.5548,0.8794,3.6725,0.60204696,1
12-Mar-14,1.115573405,0.376,1.1132,6.1343,0.720097933,61.09,102.9,0.2813,3.2855,13.2659,98.4483,3.64,36.4865,3.75,130.5025,0.8767,3.6725,0.602700096,1
13-Mar-14,1.102292769,0.376,1.1057,6.132,0.717257208,61.0155,102.76,0.281,3.2795,13.2456,98.1916,3.64,36.4566,3.75,130.567,0.871,3.6725,0.598300826,1
14-Mar-14,1.109877913,0.376,1.1087,6.1346,0.720253529,61.517,101.82,0.281,3.2825,13.234,99.4731,3.64,36.6391,3.75,130.6357,0.8739,3.6725,0.602772755,1
17-Mar-14,1.109877913,0.376,1.1087,6.1346,0.719114051,61.517,101.42,0.281,3.2825,13.234,99.4731,3.64,36.6391,3.75,130.6357,0.8739,3.6725,0.60204696,1
18-Mar-14,1.100957833,0.376,1.1086,6.1341,0.719320961,60.9453,101.82,0.281,3.2666,13.234,99.1273,3.64,36.4487,3.75,130.5836,0.8736,3.6725,0.601612321,1
19-Mar-14,1.096611471,0.376,1.1179,6.1351,0.718752246,61.097,101.42,0.281,3.279,13.1695,98.3256,3.64,36.207,3.75,130.5675,0.8741,3.6725,0.600492404,1
20-Mar-14,1.10864745,0.376,1.1251,6.146,0.72663857,61.131,102.3,0.2814,3.294,13.1695,98.1485,3.64,36.1081,3.75,130.5903,0.8856,3.6725,0.60547348,1
21-Mar-14,1.103630946,0.376,1.1194,6.1475,0.725689405,61.0465,102.3,0.2814,3.31,13.22,98.2544,3.64,36.4022,3.75,130.6474,0.883,3.6725,0.605877007,1
24-Mar-14,1.101200308,0.376,1.1217,6.1452,0.726005518,60.703,102.34,0.28155,3.3036,13.2019,97.8501,3.64,36.1663,3.75,130.6484,0.8862,3.6725,0.606391365,1
25-Mar-14,1.094570928,0.376,1.1176,6.1426,0.725215752,60.4935,102.2,0.2814,3.2995,13.1349,97.9773,3.64,35.9316,3.75,130.6497,0.8834,3.6725,0.605987153,1
26-Mar-14,1.08754758,0.376,1.1143,6.144,0.725110579,60.1725,102.35,0.2814,3.303,13.1273,98.0509,3.64,35.4494,3.75,130.6932,0.8864,3.6725,0.60437568,1
27-Mar-14,1.082368222,0.376,1.1057,6.1465,0.726849833,60.1295,101.9,0.2815,3.294,13.0837,97.9449,3.64,35.581,3.75,130.6866,0.8859,3.6725,0.601069904,1
28-Mar-14,1.078748652,0.376,1.1064,6.149,0.726797006,60.0998,102.15,0.2815,3.2765,13.0841,98.0244,3.64,35.6871,3.75,130.6917,0.8869,3.6725,0.601431407,1
31-Mar-14,1.084481076,0.376,1.1053,6.1521,0.725268349,60.0998,102.85,0.28165,3.2685,13.0549,98.2198,3.64,35.6053,3.75,130.6949,0.884,3.6725,0.600853212,1
1-Apr-14,1.079563856,0.376,1.1027,6.1503,0.725163162,60.0998,103.27,0.28165,3.2605,13.0313,98.2816,3.64,35.024,3.75,130.7,0.8831,3.6725,0.600853212,1
2-Apr-14,1.082368222,0.376,1.1031,6.1493,0.724900326,59.6463,103.85,0.28155,3.2675,13.0991,98.2542,3.64,35.2517,3.75,130.6895,0.8841,3.6725,0.600925425,1
3-Apr-14,1.084716347,0.376,1.1035,6.152,0.726163677,60.1245,103.83,0.28175,3.28,13.1324,98.1915,3.64,35.5154,3.75,130.689,0.8867,3.6725,0.602736423,1
4-Apr-14,1.082954299,0.376,1.0978,6.1557,0.729927007,60.321,103.9,0.28175,3.285,13.0345,98.1495,3.64,35.501,3.75,130.6804,0.8926,3.6725,0.602918124,1
7-Apr-14,1.077702339,0.376,1.0971,6.1557,0.728703636,59.9483,103.2,0.2819,3.27,13.0179,98.2436,3.64,35.4679,3.75,130.5624,0.8897,3.6725,0.603063563,1
8-Apr-14,1.076194576,0.376,1.0922,6.1527,0.726005518,59.9483,102.86,0.2817,3.2645,12.9642,98.1984,3.64,35.5475,3.75,130.7,0.8864,3.6725,0.598300826,1
9-Apr-14,1.067577666,0.376,1.0903,6.149,0.724952878,60.074,101.95,0.2813,3.2305,13.0604,97.8679,3.64,35.7493,3.75,130.589,0.8832,3.6725,0.597335882,1
10-Apr-14,1.062247716,0.376,1.0912,6.151,0.721136511,60.2115,102.07,0.281,3.2325,13.0453,97.5545,3.64,35.5581,3.75,130.5891,0.8777,3.6725,0.595663569,1
11-Apr-14,1.066666667,0.376,1.096,6.1495,0.720876586,60.267,101.53,0.281,3.2395,13.0788,96.5802,3.64,35.6239,3.75,130.5726,0.8756,3.6725,0.597300203,1
14-Apr-14,1.064735945,0.376,1.097,6.1531,0.72322268,60.267,101.45,0.281,3.2485,13.0493,96.198,3.64,35.989,3.75,130.5726,0.8784,3.6725,0.598121897,1
15-Apr-14,1.064735945,0.376,1.0981,6.1571,0.724480185,60.262,101.86,0.2812,3.2545,13.0986,96.1064,3.64,35.9635,3.75,130.5726,0.8811,3.6725,0.598121897,1
16-Apr-14,1.066325443,0.376,1.1028,6.1589,0.722543353,60.2263,102.1,0.2812,3.244,13.0603,96.5062,3.64,36.0813,3.75,130.5973,0.8794,3.6725,0.59562809,1
17-Apr-14,1.067805659,0.376,1.0998,6.1575,0.721761097,60.3805,102.03,0.28105,3.24,13.0603,96.363,3.64,35.9287,3.75,130.6113,0.8786,3.6725,0.594742477,1
18-Apr-14,1.067805659,0.376,1.0998,6.1586,0.721761097,60.3805,102.53,0.28105,3.24,13.0603,97.328,3.64,35.5389,3.75,130.6113,0.8826,3.6725,0.594742477,1
21-Apr-14,1.067805659,0.376,1.1021,6.1586,0.721761097,60.335,102.6,0.28105,3.248,13.0603,97.328,3.64,35.6688,3.75,130.6,0.8826,3.6725,0.594742477,1
22-Apr-14,1.068832835,0.376,1.1026,6.161,0.72374611,60.7147,102.66,0.2813,3.2635,13.0448,98.0664,3.64,35.6785,3.75,130.6082,0.8837,3.6725,0.594459636,1
23-Apr-14,1.07712193,0.376,1.1032,6.1599,0.72285673,61.0683,102.63,0.2812,3.269,13.0908,98.0819,3.64,35.6625,3.75,130.5973,0.8816,3.6725,0.595131822,1
24-Apr-14,1.075962987,0.376,1.1027,6.1589,0.723589001,61.0683,102.47,0.2812,3.2635,13.101,97.9821,3.64,35.683,3.75,130.6191,0.8829,3.6725,0.595592615,1
25-Apr-14,1.075962987,0.376,1.1042,6.1576,0.72301352,61.1163,102.37,0.2812,3.2705,13.1371,98.0877,3.64,35.9289,3.75,130.6182,0.8812,3.6725,0.59463638,1
28-Apr-14,1.076426265,0.376,1.1033,6.1565,0.721448669,60.5041,102.1,0.2811,3.2715,13.1356,98.1463,3.64,36.0245,3.75,130.604,0.8781,3.6725,0.593824228,1
29-Apr-14,1.082016879,0.376,1.0963,6.1556,0.723274989,60.5253,102.1,0.2811,3.263,13.1039,98.4236,3.64,35.6983,3.75,130.5982,0.8799,3.6725,0.595096406,1
30-Apr-14,1.076773985,0.376,1.0957,6.158,0.722021661,60.3375,102.58,0.2812,3.2671,13.1356,98.7002,3.64,35.7227,3.75,130.5962,0.8821,3.6725,0.594494977,1
1-May-14,1.07584723,0.376,1.0965,6.158,0.722021661,60.3375,102.28,0.2809,3.2671,13.1356,98.7002,3.64,35.7227,3.75,130.5962,0.8788,3.6725,0.591645959,1
2-May-14,1.077934677,0.376,1.0973,6.158,0.721396624,60.225,102.34,0.2809,3.269,12.9981,98.8192,3.64,35.7227,3.75,130.5962,0.8793,3.6725,0.593084633,1
5-May-14,1.078865034,0.376,1.0955,6.156,0.720772668,60.0475,102.34,0.2809,3.258,13.0102,98.8611,3.64,35.8381,3.75,130.5957,0.8776,3.6725,0.592803367,1
6-May-14,1.076889942,0.376,1.089,6.1565,0.717102904,60.202,102.34,0.2808,3.2587,13.0129,98.7725,3.64,35.655,3.75,130.6,0.8735,3.6725,0.589414122,1
7-May-14,1.070205479,0.376,1.0896,6.1542,0.718029726,60.0399,101.6,0.2805,3.249,12.9876,98.4613,3.64,35.4971,3.75,130.6,0.8744,3.6725,0.589448865,1
8-May-14,1.066894271,0.376,1.0858,6.1557,0.716691751,59.9913,101.83,0.2806,3.2495,12.9477,98.5543,3.64,35.0343,3.75,130.6,0.8734,3.6725,0.589344649,1
9-May-14,1.068147832,0.376,1.09,6.1581,0.725636746,60.054,101.67,0.2806,3.2265,12.9843,98.5916,3.64,35.0343,3.75,130.5403,0.8828,3.6725,0.591856061,1
12-May-14,1.06803375,0.376,1.0887,6.1625,0.726480203,59.729,102.0,0.28125,3.2335,12.9534,98.6965,3.64,35.2091,3.75,130.4841,0.8874,3.6725,0.592101368,1
13-May-14,1.070205479,0.376,1.0892,6.1636,0.729767204,59.8773,102.21,0.28125,3.2335,12.9234,98.8527,3.64,34.8789,3.75,130.3587,0.8898,3.6725,0.594106464,1
14-May-14,1.063716626,0.376,1.0887,6.1653,0.728916102,59.8773,102.15,0.28145,3.2235,12.8993,98.6511,3.64,34.709,3.75,130.3587,0.8898,3.6725,0.596196268,1
15-May-14,1.066552901,0.376,1.0887,6.164,0.732118017,59.4745,101.8,0.28145,3.226,12.9755,98.6651,3.64,34.7005,3.75,130.3587,0.8951,3.6725,0.596872389,1
16-May-14,1.069061364,0.376,1.0882,6.1628,0.730140187,58.861,101.55,0.28145,3.2315,12.9193,98.6089,3.64,34.7794,3.75,130.3608,0.8918,3.6725,0.595344407,1
19-May-14,1.069404342,0.376,1.0882,6.1636,0.729128691,58.426,101.55,0.28145,3.217,12.8944,98.6444,3.64,34.7394,3.75,130.3561,0.8913,3.6725,0.594601023,1
20-May-14,1.076658053,0.376,1.0901,6.1626,0.729820464,58.7455,101.45,0.28145,3.2128,12.9425,98.7343,3.64,34.6007,3.75,130.3515,0.8919,3.6725,0.594282998,1
21-May-14,1.082837033,0.376,1.0933,6.1645,0.731207956,58.7725,100.95,0.28145,3.221,12.9132,98.8677,3.64,34.5078,3.75,130.3742,0.8929,3.6725,0.592066311,1
22-May-14,1.079447323,0.376,1.0898,6.1658,0.731635938,58.574,101.42,0.28155,3.2065,12.8801,98.8572,3.64,34.2802,3.75,130.3732,0.893,3.6725,0.592943967,1
23-May-14,1.082133968,0.376,1.087,6.1681,0.733675715,58.483,101.83,0.28155,3.209,12.8656,98.8441,3.64,34.3139,3.75,130.3525,0.8964,3.6725,0.593859493,1
27-May-14,1.078632294,0.376,1.0869,6.1687,0.733245344,59.0585,101.92,0.2817,3.2125,12.8772,98.8319,3.64,34.2571,3.75,130.4152,0.8956,3.6725,0.594459636,1
28-May-14,1.078981442,0.376,1.0867,6.1694,0.734861846,59.077,101.95,0.28185,3.2218,12.866,98.7979,3.64,34.4895,3.75,130.3865,0.8978,3.6725,0.596836765,1
29-May-14,1.077237962,0.376,1.0837,6.1705,0.734645901,58.8415,101.72,0.28185,3.2215,12.8462,98.7363,3.64,34.6481,3.75,130.4359,0.8968,3.6725,0.597907324,1
30-May-14,1.07307651,0.376,1.0867,6.1695,0.734915852,59.0335,101.64,0.28185,3.215,12.8609,98.7338,3.64,34.7352,3.75,130.4631,0.8968,3.6725,0.597728631,1
2-Jun-14,1.079913607,0.376,1.0895,6.1695,0.734699875,59.1385,101.96,0.28185,3.2235,12.9108,98.5364,3.64,34.8887,3.75,130.3863,0.8976,3.6725,0.596872389,1
3-Jun-14,1.078748652,0.376,1.0915,6.171,0.732869183,59.2125,102.38,0.28205,3.228,12.9447,98.6621,3.64,35.0115,3.75,130.3526,0.898,3.6725,0.597228858,1
4-Jun-14,1.078283373,0.376,1.0937,6.1693,0.733837235,59.336,102.65,0.28205,3.2335,12.9527,98.5559,3.64,35.1398,3.75,130.3518,0.8961,3.6725,0.597300203,1
5-Jun-14,1.077818495,0.376,1.0934,6.1708,0.737082627,59.2973,102.56,0.28205,3.233,12.8868,98.6004,3.64,34.9043,3.75,130.3164,0.8959,3.6725,0.596480763,1
6-Jun-14,1.071581655,0.376,1.0936,6.1623,0.733030347,59.197,102.34,0.28205,3.222,12.8981,98.5742,3.64,34.6573,3.75,130.2841,0.8932,3.6725,0.59477785,1
9-Jun-14,1.071581655,0.376,1.091,6.1485,0.734861846,59.0605,102.52,0.28185,3.1975,12.9912,98.6346,3.64,34.3303,3.75,130.2566,0.8949,3.6725,0.594919388,1
10-Jun-14,1.067463706,0.376,1.0915,6.1451,0.738170813,59.2647,102.37,0.282,3.202,13.0486,98.6119,3.64,34.3681,3.75,130.2603,0.9001,3.6725,0.595983074,1
11-Jun-14,1.065530101,0.376,1.0915,6.1506,0.738170813,59.325,102.35,0.28225,3.2035,13.0486,98.6079,3.64,34.3227,3.75,130.26,0.9003,3.6725,0.595947557,1
12-Jun-14,1.064849324,0.376,1.0851,6.1516,0.739207569,59.3283,102.02,0.28215,3.214,12.9815,98.5561,3.64,34.3227,3.75,130.26,0.9001,3.6725,0.59435364,1
13-Jun-14,1.06179656,0.376,1.0868,6.1503,0.738879858,59.4783,101.8,0.28215,3.21,13.0164,98.3859,3.64,34.3227,3.75,130.253,0.8981,3.6725,0.589970501,1
16-Jun-14,1.062473438,0.376,1.085,6.1537,0.738989063,60.0059,101.95,0.282,3.223,13.0323,98.5439,3.64,34.5654,3.75,130.2476,0.8991,3.6725,0.589344649,1
17-Jun-14,1.069289991,0.376,1.0852,6.1529,0.737028302,60.368,101.93,0.2819,3.229,13.1007,98.58,3.64,34.8095,3.75,130.2355,0.8983,3.6725,0.588754784,1
18-Jun-14,1.071007818,0.376,1.087,6.1559,0.737300007,60.124,102.16,0.282,3.2345,13.0672,98.3946,3.64,34.8232,3.75,130.2298,0.8982,3.6725,0.590144585,1
19-Jun-14,1.063716626,0.376,1.0828,6.1531,0.734214391,60.0031,101.88,0.2819,3.2203,12.9885,98.2598,3.64,34.3025,3.75,130.2381,0.8931,3.6725,0.587578589,1
20-Jun-14,1.063264221,0.376,1.0766,6.1524,0.73594348,60.2785,101.85,0.2819,3.219,13.0124,98.3273,3.64,34.419,3.75,130.2652,0.8949,3.6725,0.586751159,1
23-Jun-14,1.059434262,0.376,1.0731,6.1557,0.735510444,60.1927,102.08,0.2819,3.2155,13.0124,98.6563,3.64,34.2797,3.75,130.2927,0.8958,3.6725,0.587371512,1
24-Jun-14,1.061345786,0.376,1.074,6.1545,0.734322221,60.105,101.84,0.2819,3.214,13.0218,98.6869,3.64,33.9812,3.75,130.2741,0.8937,3.6725,0.588477608,1
25-Jun-14,1.068604403,0.376,1.074,6.1555,0.734484025,60.2785,101.89,0.2819,3.2285,13.0218,98.6415,3.64,33.907,3.75,130.2904,0.8943,3.6725,0.589240469,1
26-Jun-14,1.06315118,0.376,1.0707,6.1538,0.734969866,60.1618,101.76,0.2819,3.2175,13.0323,98.8203,3.64,33.7508,3.75,130.3144,0.8934,3.6725,0.587268029,1
27-Jun-14,1.05965879,0.376,1.0676,6.1543,0.734214391,60.0958,101.51,0.2819,3.208,13.0323,98.7723,3.64,33.6306,3.75,130.3359,0.8936,3.6725,0.587371512,1
30-Jun-14,1.061571125,0.376,1.0676,6.1528,0.732171621,60.0933,101.3,0.2818,3.2105,12.9712,98.8088,3.64,33.8434,3.75,130.3018,0.8903,3.6725,0.58702671,1
1-Jul-14,1.057753332,0.376,1.0676,6.1523,0.73056692,60.137,101.43,0.2818,3.208,12.9605,98.8088,3.64,34.2275,3.75,130.3256,0.887,3.6725,0.58356676,1
2-Jul-14,1.057305984,0.376,1.0667,6.1549,0.732278852,59.9745,101.62,0.2818,3.206,12.9673,98.7071,3.64,34.2496,3.75,130.301,0.8884,3.6725,0.582716625,1
3-Jul-14,1.066098081,0.376,1.0634,6.1581,0.732815477,59.7225,101.85,0.2818,3.2065,12.9829,98.6337,3.64,34.1949,3.75,130.2807,0.8899,3.6725,0.583532707,1
7-Jul-14,1.068832835,0.376,1.0662,6.1658,0.735726898,59.9455,102.19,0.28205,3.1878,12.9949,98.7967,3.64,34.5691,3.75,130.2573,0.8946,3.6725,0.58411215,1
8-Jul-14,1.065530101,0.376,1.0674,6.1626,0.735889322,59.7968,101.75,0.28205,3.1785,13.0006,98.8273,3.64,34.4258,3.75,130.2561,0.8943,3.6725,0.58414627,1
9-Jul-14,1.064169416,0.376,1.065,6.1565,0.735131956,59.726,101.54,0.28205,3.1785,12.978,98.8317,3.64,34.0758,3.75,130.2504,0.8928,3.6725,0.584419379,1
10-Jul-14,1.064169416,0.376,1.0658,6.1443,0.735077918,59.875,101.54,0.28195,3.172,13.0015,98.7198,3.64,33.8353,3.75,130.2207,0.8918,3.6725,0.584385227,1
11-Jul-14,1.064849324,0.376,1.072,6.1469,0.735564546,60.1855,101.36,0.28195,3.1865,12.985,98.7308,3.64,34.0582,3.75,130.2233,0.8927,3.6725,0.583600817,1
14-Jul-14,1.063829787,0.376,1.0722,6.1485,0.733837235,60.005,101.37,0.28205,3.177,12.9755,98.8167,3.64,34.3135,3.75,130.2,0.891,3.6725,0.584453536,1
15-Jul-14,1.065303079,0.376,1.0766,6.149,0.734591934,60.005,101.6,0.28205,3.177,12.9611,98.8058,3.64,34.3723,3.75,130.1974,0.8925,3.6725,0.583022388,1
16-Jul-14,1.071007818,0.376,1.075,6.1535,0.738989063,60.1903,101.73,0.28225,3.1945,12.939,98.795,3.64,34.3853,3.75,130.18,0.8979,3.6725,0.583737085,1
17-Jul-14,1.06643916,0.376,1.0753,6.1564,0.739371534,60.1401,101.65,0.28235,3.183,12.9454,98.8214,3.64,34.7998,3.75,130.1865,0.8979,3.6725,0.584453536,1
18-Jul-14,1.067691651,0.376,1.0737,6.1568,0.739371534,60.33,101.25,0.28235,3.1875,12.9588,98.8528,3.64,35.1627,3.75,130.2,0.8982,3.6725,0.584932148,1
