Date,Australian dollar   (AUD),Bahrain dinar   (BHD),Canadian dollar   (CAD),Chinese yuan   (CNY),Euro   (EUR),Indian rupee   (INR),Japanese yen   (JPY),Kuwaiti dinar   (KWD),Malaysian ringgit   (MYR),Mexican peso   (MXN),Pakistani rupee   (PKR),Qatari riyal   (QAR),Russian ruble   (RUB),Saudi Arabian riyal   (SAR),Sri Lankan rupee   (LKR),Swiss franc   (CHF),U.A.E. dirham   (AED),U.K. pound   (GBP),U.S. dollar   (USD)
27-Jan-16,1.424298533,0.376,1.4043,6.5795,0.918442322,67.9803,118.27,0.3029,4.2615,18.453,104.9501,3.64,78.9969,3.75,143.89,1.0156,3.6725,0.698909701,1
28-Jan-16,1.419244962,0.376,1.4073,6.5758,0.917178758,68.0858,118.5,0.3029,4.235,18.2906,104.9467,3.64,77.3674,3.75,143.8972,1.0139,3.6725,0.698958552,1
29-Jan-16,1.408450704,0.376,1.408,6.5763,0.915750916,67.8763,121.0,0.3029,4.1475,18.1935,104.9437,3.64,75.1723,3.75,143.9208,1.0198,3.6725,0.699105145,1
1-Feb-16,1.414027149,0.376,1.4006,6.5785,0.91877986,67.6728,121.3,0.3031,4.1475,18.1935,104.9346,3.64,76.3264,3.75,143.9,1.0215,3.6725,0.700672646,1
2-Feb-16,1.413028119,0.376,1.404,6.5795,0.915834783,67.834,120.6,0.30245,4.2045,18.4902,104.9381,3.64,77.9273,3.75,143.9071,1.0223,3.6725,0.693288963,1
3-Feb-16,1.42551675,0.376,1.3846,6.5791,0.914662032,68.1825,119.6,0.30225,4.2375,18.4537,104.9096,3.64,79.2593,3.75,143.9,1.0164,3.6725,0.689702738,1
4-Feb-16,1.394505648,0.376,1.3726,6.578,0.892379083,67.8093,118.05,0.30085,4.1485,18.1891,104.6036,3.64,76.4609,3.75,143.9,1.001,3.6725,0.685072275,1
5-Feb-16,1.390820584,0.376,1.3876,6.5696,0.892697733,67.6365,116.82,0.30085,4.1395,18.3748,104.6036,3.64,77.3409,3.75,143.9296,0.9916,3.6725,0.688278615,1
8-Feb-16,1.410437236,0.376,1.3921,6.5696,0.900819746,67.819,117.23,0.3002,4.1395,18.6959,104.142,3.64,76.8614,3.75,143.9046,0.9959,3.6725,0.693529371,1
9-Feb-16,1.422475107,0.376,1.382,6.5696,0.88999644,68.1623,115.3,0.29955,4.1395,18.7818,104.6167,3.64,78.6805,3.75,143.9091,0.9803,3.6725,0.693337031,1
10-Feb-16,1.418037436,0.376,1.3968,6.5696,0.888336146,67.8781,114.75,0.2987,4.161,18.8089,104.7721,3.64,79.0689,3.75,143.9,0.9738,3.6725,0.68880011,1
11-Feb-16,1.410437236,0.376,1.393,6.5696,0.881290209,68.0155,114.75,0.29825,4.1085,19.1754,104.7119,3.64,79.1144,3.75,143.9,0.9701,3.6725,0.693433188,1
12-Feb-16,1.407657658,0.376,1.3835,6.5696,0.88691796,68.4365,112.35,0.29825,4.1085,19.0392,104.5348,3.64,79.4951,3.75,143.897,0.9747,3.6725,0.688041833,1
16-Feb-16,1.397624039,0.376,1.386,6.5118,0.895575855,68.336,114.63,0.29885,4.1475,18.8148,104.7862,3.64,76.245,3.75,143.9207,0.9873,3.6725,0.693433188,1
17-Feb-16,1.410437236,0.376,1.3684,6.5254,0.897988506,68.592,113.8,0.29885,4.2065,18.3895,104.7314,3.64,77.8503,3.75,143.9004,0.9903,3.6725,0.698763189,1
18-Feb-16,1.397624039,0.376,1.3721,6.5185,0.902201371,68.494,113.98,0.29895,4.167,18.1439,104.8305,3.64,75.4575,3.75,143.9,0.9945,3.6725,0.695894224,1
19-Feb-16,1.407063459,0.376,1.3801,6.5201,0.901225667,68.494,112.9,0.29885,4.225,18.2762,104.7871,3.64,76.3657,3.75,143.93,0.9937,3.6725,0.699888018,1
22-Feb-16,1.39528394,0.376,1.3685,6.5193,0.906947216,68.5517,112.92,0.2991,4.225,18.2762,104.8672,3.64,77.1326,3.75,143.93,0.9969,3.6725,0.708114998,1
23-Feb-16,1.382934587,0.376,1.3792,6.528,0.90892565,68.6408,112.2,0.2995,4.186,18.1948,104.8175,3.64,77.1326,3.75,143.9192,0.9949,3.6725,0.708717222,1
24-Feb-16,1.39256371,0.376,1.3766,6.5325,0.910663874,68.565,111.97,0.2995,4.241,18.2893,104.7715,3.64,76.3928,3.75,143.8943,0.9943,3.6725,0.720305409,1
25-Feb-16,1.393728223,0.376,1.3575,6.5339,0.906864968,68.599,112.12,0.2995,4.212,18.168,104.5683,3.64,76.3929,3.75,143.883,0.9911,3.6725,0.716794495,1
26-Feb-16,1.38121547,0.376,1.3547,6.5369,0.908595312,68.7775,112.85,0.2995,4.221,18.168,104.6629,3.64,75.0903,3.75,143.9,0.9914,3.6725,0.716229767,1
29-Feb-16,1.400560224,0.376,1.3523,6.5476,0.918442322,68.616,113.4,0.3003,4.2195,18.102,104.7167,3.64,75.8994,3.75,144.354,1.0019,3.6725,0.721813195,1
1-Mar-16,1.402131239,0.376,1.3407,6.5432,0.919793966,68.158,112.4,0.3003,4.194,17.9432,104.7058,3.64,74.0536,3.75,143.9165,0.999,3.6725,0.715717149,1
2-Mar-16,1.382934587,0.376,1.3468,6.5519,0.921149595,67.7022,114.0,0.30065,4.162,17.8561,104.7837,3.64,73.6256,3.75,143.9108,0.999,3.6725,0.714234698,1
3-Mar-16,1.368363437,0.376,1.3407,6.5438,0.917347032,67.3786,114.1,0.30065,4.143,17.8971,104.761,3.64,73.8242,3.75,144.2556,0.997,3.6725,0.711490573,1
4-Mar-16,1.357773252,0.376,1.3337,6.524,0.911577028,67.2713,113.64,0.30065,4.129,17.7723,104.8024,3.64,73.1854,3.75,144.1154,0.9926,3.6725,0.706863646,1
7-Mar-16,1.348799568,0.376,1.3301,6.5149,0.912991874,67.2713,113.7,0.30055,4.097,17.7526,104.7694,3.64,73.1854,3.75,144.1154,0.9998,3.6725,0.70651406,1
8-Mar-16,1.345170837,0.376,1.3389,6.5043,0.906782735,67.338,112.9,0.30045,4.1045,17.9044,104.7364,3.64,73.1854,3.75,143.9,0.9938,3.6725,0.703284338,1
9-Mar-16,1.346257404,0.376,1.3236,6.5147,0.911327805,67.4632,112.52,0.3007,4.1355,17.7523,104.7577,3.64,72.3775,3.75,143.9089,1.0015,3.6725,0.703284338,1
10-Mar-16,1.338150676,0.376,1.3373,6.5158,0.921064751,67.051,113.3,0.3009,4.1195,17.8601,104.7711,3.64,71.0928,3.75,144.0067,0.9983,3.6725,0.70387837,1
11-Mar-16,1.335470085,0.376,1.3215,6.495,0.901713255,67.0868,113.28,0.3009,4.105,17.7002,104.7099,3.64,70.3067,3.75,144.3571,0.9868,3.6725,0.699300699,1
14-Mar-16,1.318044023,0.376,1.3293,6.495,0.899361453,67.023,113.87,0.30065,4.092,17.7691,104.6747,3.64,70.1542,3.75,143.9,0.9876,3.6725,0.697107006,1
15-Mar-16,1.335291761,0.376,1.3359,6.5092,0.900171032,67.229,113.87,0.30095,4.1175,17.926,104.7092,3.64,70.5408,3.75,143.9,0.9871,3.6725,0.706214689,1
16-Mar-16,1.341741581,0.376,1.3362,6.5213,0.903832249,67.368,113.45,0.30115,4.1355,17.9308,104.6693,3.64,71.0256,3.75,143.898,0.9882,3.6725,0.709370788,1
17-Mar-16,1.317349493,0.376,1.2984,6.4958,0.884095129,66.8806,112.71,0.3009,4.083,17.4034,104.6737,3.64,68.5598,3.75,143.9,0.9687,3.6725,0.696233377,1
18-Mar-16,1.308044474,0.376,1.2982,6.4699,0.886603422,66.6088,111.3,0.3009,4.0575,17.2995,104.6972,3.64,68.4026,3.75,143.9,0.9678,3.6725,0.691180536,1
21-Mar-16,1.318565401,0.376,1.3069,6.486,0.887232721,66.504,111.3,0.30075,4.071,17.2995,104.7383,3.64,68.8086,3.75,143.9,0.9692,3.6725,0.694782186,1
22-Mar-16,1.317523057,0.376,1.3051,6.4882,0.891901534,66.5411,111.95,0.30105,4.0435,17.3361,104.7618,3.64,67.7764,3.75,143.9,0.9704,3.6725,0.699643182,1
23-Mar-16,1.313197636,0.376,1.3203,6.4959,0.895175007,66.864,112.39,0.3016,3.982,17.5273,104.7618,3.64,67.6409,3.75,143.93,0.9738,3.6725,0.705467372,1
24-Mar-16,1.334757074,0.376,1.3269,6.5118,0.896539358,66.864,112.83,0.30195,4.027,17.5273,104.7636,3.64,68.9328,3.75,143.9035,0.9758,3.6725,0.708114998,1
25-Mar-16,1.334757074,0.376,1.3269,6.5164,0.896539358,66.864,113.0,0.30195,4.047,17.5273,104.7575,3.64,68.4346,3.75,143.9035,0.977,3.6725,0.708114998,1
28-Mar-16,1.334757074,0.376,1.3184,6.5127,0.896539358,66.668,113.5,0.30215,4.0375,17.461,104.7614,3.64,67.7807,3.75,143.895,0.9768,3.6725,0.708114998,1
29-Mar-16,1.323977228,0.376,1.3154,6.511,0.893335716,66.558,113.61,0.30215,4.0025,17.4015,104.763,3.64,68.7549,3.75,143.9,0.9742,3.6725,0.701114772,1
30-Mar-16,1.312680494,0.376,1.2962,6.475,0.883080184,66.4105,112.6,0.30185,3.959,17.2509,104.7605,3.64,67.6076,3.75,143.89,0.9635,3.6725,0.694107031,1
31-Mar-16,1.305994515,0.376,1.2971,6.4673,0.878348704,66.3329,112.63,0.30185,3.922,17.237,104.7555,3.64,67.8552,3.75,143.9,0.962,3.6725,0.694299799,1
1-Apr-16,1.30701869,0.376,1.3047,6.4644,0.874737579,66.3329,112.2,0.30185,3.901,17.3338,104.755,3.64,67.141,3.75,143.9,0.9591,3.6725,0.699986,1
4-Apr-16,1.309243257,0.376,1.3036,6.4644,0.878734622,66.243,111.5,0.30165,3.88,17.4484,104.733,3.64,68.6753,3.75,143.9,0.9608,3.6725,0.702740689,1
5-Apr-16,1.315443304,0.376,1.317,6.4727,0.879739597,66.3248,110.85,0.30155,3.9205,17.7252,104.702,3.64,68.8901,3.75,143.9,0.9584,3.6725,0.703977473,1
6-Apr-16,1.32310135,0.376,1.3077,6.4774,0.882145378,66.5807,110.4,0.30155,3.914,17.7286,104.7211,3.64,68.5215,3.75,143.9,0.9601,3.6725,0.710681544,1
7-Apr-16,1.312163758,0.376,1.3163,6.4706,0.879971841,66.4698,109.27,0.3014,3.905,17.893,104.703,3.64,67.796,3.75,143.9,0.9566,3.6725,0.710378632,1
8-Apr-16,1.327140013,0.376,1.2995,6.478,0.880049283,66.4698,108.74,0.3014,3.935,17.7391,104.7207,3.64,67.4662,3.75,143.9,0.958,3.6725,0.710782572,1
11-Apr-16,1.322926313,0.376,1.2913,6.471,0.877963126,66.3925,108.1,0.30125,3.8807,17.6452,104.7494,3.64,67.125,3.75,143.9,0.9563,3.6725,0.702493853,1
12-Apr-16,1.31147541,0.376,1.2799,6.4647,0.877500878,66.495,108.08,0.30125,3.892,17.5719,104.7495,3.64,66.3456,3.75,143.9,0.953,3.6725,0.69847035,1
13-Apr-16,1.303101381,0.376,1.2792,6.4666,0.885112409,66.4293,108.65,0.3014,3.865,17.49,104.7407,3.64,65.7662,3.75,143.9,0.9627,3.6725,0.701852892,1
14-Apr-16,1.306165099,0.376,1.2836,6.4869,0.888730892,66.4293,109.4,0.3018,3.9035,17.49,104.7054,3.64,66.4954,3.75,143.9,0.9655,3.6725,0.707213579,1
15-Apr-16,1.296848658,0.376,1.2858,6.4838,0.886210564,66.4293,109.73,0.3018,3.9055,17.5669,104.716,3.64,66.0452,3.75,143.9,0.9679,3.6725,0.704820975,1
18-Apr-16,1.304461258,0.376,1.2815,6.4789,0.884486114,66.6663,108.02,0.30165,3.934,17.4598,104.7433,3.64,68.2724,3.75,143.9,0.9655,3.6725,0.704523038,1
19-Apr-16,1.284026708,0.376,1.2656,6.4723,0.881600987,66.6663,109.07,0.30155,3.8955,17.2825,104.7939,3.64,65.6474,3.75,143.9,0.9638,3.6725,0.695894224,1
20-Apr-16,1.286504567,0.376,1.2627,6.4672,0.878811846,66.2406,109.19,0.3014,3.874,17.3078,104.774,3.64,66.0364,3.75,143.9,0.9611,3.6725,0.695603784,1
21-Apr-16,1.280081925,0.376,1.271,6.4763,0.880669309,66.293,109.7,0.3017,3.881,17.4202,104.7587,3.64,65.0254,3.75,143.9,0.9715,3.6725,0.695603784,1
22-Apr-16,1.288327751,0.376,1.2674,6.4926,0.887862914,66.4925,109.4,0.3017,3.9035,17.4359,104.773,3.64,66.2198,3.75,143.9,0.9768,3.6725,0.695555401,1
25-Apr-16,1.288327751,0.376,1.268,6.5013,0.887784091,66.6839,111.34,0.30195,3.9135,17.5866,104.7929,3.64,66.6295,3.75,143.9024,0.9752,3.6725,0.691850007,1
26-Apr-16,1.297016861,0.376,1.2614,6.4925,0.885975016,66.733,110.97,0.30185,3.937,17.4298,104.8414,3.64,66.4559,3.75,143.9,0.9751,3.6725,0.686577412,1
27-Apr-16,1.310959622,0.376,1.2635,6.4908,0.884720871,66.546,111.18,0.30175,3.9315,17.3993,104.8405,3.64,65.1618,3.75,143.9,0.9726,3.6725,0.684556407,1
28-Apr-16,1.313197636,0.376,1.2544,6.4821,0.880436697,66.4045,111.74,0.30145,3.917,17.2125,104.8287,3.64,65.1133,3.75,143.9,0.9671,3.6725,0.687190764,1
29-Apr-16,1.306335728,0.376,1.2549,6.4846,0.876962203,66.5176,111.74,0.30145,3.9045,17.1767,104.8254,3.64,65.1133,3.75,143.9,0.9623,3.6725,0.684275352,1
2-May-16,1.314578678,0.376,1.2548,6.4846,0.87009484,66.3435,106.4,0.30075,3.9045,17.2279,104.7726,3.64,64.3334,3.75,143.9,0.9586,3.6725,0.684275352,1
3-May-16,1.320829481,0.376,1.2686,6.4727,0.864378944,66.2698,106.4,0.3005,3.9225,17.5234,104.8079,3.64,64.3334,3.75,143.9,0.9475,3.6725,0.681570338,1
4-May-16,1.333155579,0.376,1.2884,6.4957,0.86918731,66.5388,106.4,0.3008,3.9765,17.5234,104.8079,3.64,66.1718,3.75,145.73,0.9565,3.6725,0.690607735,1
5-May-16,1.333333333,0.376,1.2853,6.5043,0.87420229,66.5105,106.4,0.3008,4.003,17.5234,104.6815,3.64,65.8918,3.75,145.73,0.9643,3.6725,0.69151511,1
6-May-16,1.352447931,0.376,1.2921,6.5042,0.875120329,66.583,107.36,0.3008,4.0095,17.9204,104.704,3.64,66.1928,3.75,145.73,0.9687,3.6725,0.689417442,1
9-May-16,1.356668023,0.376,1.2994,6.5077,0.877577885,66.4379,107.55,0.3011,4.0005,18.1033,104.7229,3.64,66.1928,3.75,145.7617,0.9695,3.6725,0.692328995,1
10-May-16,1.364628821,0.376,1.2959,6.5175,0.879120879,66.7224,108.45,0.3014,4.059,18.0205,104.7324,3.64,66.3277,3.75,145.715,0.9739,3.6725,0.693337031,1
11-May-16,1.358142062,0.376,1.2836,6.5136,0.876501008,66.6958,108.83,0.3014,4.0545,17.9549,104.6804,3.64,66.2428,3.75,145.7327,0.9742,3.6725,0.693288963,1
12-May-16,1.363326517,0.376,1.2858,6.51,0.878040214,66.5977,108.38,0.30125,4.0265,17.9915,104.7091,3.64,64.9607,3.75,145.75,0.9707,3.6725,0.692328995,1
13-May-16,1.369863014,0.376,1.294,6.5192,0.881212548,66.7609,108.8,0.30125,4.0275,18.1562,104.6928,3.64,64.9306,3.75,145.75,0.9724,3.6725,0.693866223,1
16-May-16,1.373815084,0.376,1.2887,6.5235,0.883080184,66.8216,108.8,0.30155,4.0355,18.1795,104.7423,3.64,64.8895,3.75,145.74,0.9765,3.6725,0.696815553,1
17-May-16,1.360914535,0.376,1.2885,6.5201,0.88354833,66.7233,109.02,0.30155,4.014,18.3217,104.759,3.64,64.5138,3.75,145.74,0.9786,3.6725,0.690846287,1
18-May-16,1.373815084,0.376,1.2928,6.5326,0.886603422,66.9131,109.54,0.30165,4.035,18.3761,104.7575,3.64,65.0641,3.75,145.725,0.9836,3.6725,0.69051236,1
19-May-16,1.390240512,0.376,1.3116,6.5411,0.893096365,67.2307,110.07,0.3019,4.08,18.5465,104.7783,3.64,66.211,3.75,145.75,0.9894,3.6725,0.683246789,1
20-May-16,1.381406272,0.376,1.3136,6.5443,0.89134504,67.4076,110.0,0.3019,4.0795,18.3826,104.8204,3.64,66.3775,3.75,145.75,0.9912,3.6725,0.685918101,1
23-May-16,1.380834024,0.376,1.3136,6.5502,0.891662951,67.3492,109.8,0.3019,4.068,18.4444,104.8604,3.64,67.0475,3.75,145.75,0.9904,3.6725,0.691132767,1
24-May-16,1.390627173,0.376,1.3118,6.5544,0.895415473,67.706,109.28,0.3019,4.1185,18.4694,104.8273,3.64,67.0493,3.75,145.75,0.9916,3.6725,0.684837693,1
25-May-16,1.387539892,0.376,1.309,6.5592,0.897182846,67.4467,110.15,0.30205,4.106,18.452,104.8181,3.64,65.8949,3.75,145.75,0.9916,3.6725,0.682035193,1
26-May-16,1.386193513,0.376,1.2981,6.5601,0.895415473,67.2855,109.7,0.3019,4.0825,18.4572,104.8199,3.64,65.2062,3.75,145.75,0.991,3.6725,0.680503573,1
27-May-16,1.383700014,0.376,1.3003,6.5613,0.895415473,67.0613,109.9,0.3019,4.0855,18.4527,104.8291,3.64,66.0413,3.75,145.75,0.9905,3.6725,0.682407534,1
31-May-16,1.380834024,0.376,1.31,6.5847,0.896539358,67.203,111.09,0.3022,4.1195,18.4118,104.848,3.64,65.9962,3.75,145.75,0.9902,3.6725,0.684088111,1
1-Jun-16,1.375515818,0.376,1.3091,6.5894,0.89493467,67.3526,110.69,0.3022,4.1345,18.5299,104.8301,3.64,66.6156,3.75,145.955,0.99,3.6725,0.692233144,1
2-Jun-16,1.381406272,0.376,1.308,6.5779,0.893814802,67.2533,109.05,0.3019,4.1625,18.6097,104.729,3.64,66.7491,3.75,145.908,0.9869,3.6725,0.692952671,1
3-Jun-16,1.380071764,0.376,1.2948,6.5852,0.896539358,67.2415,108.96,0.3019,4.15,18.6283,104.7244,3.64,66.8529,3.75,145.95,0.9918,3.6725,0.694058856,1
6-Jun-16,1.364070386,0.376,1.2856,6.5652,0.881134902,66.9614,106.94,0.3013,4.1055,18.5889,104.6927,3.64,65.7894,3.75,145.925,0.975,3.6725,0.694830461,1
7-Jun-16,1.34643867,0.376,1.2789,6.572,0.881212548,66.8305,107.77,0.3013,4.077,18.5067,104.6927,3.64,65.2089,3.75,145.9,0.966,3.6725,0.685494927,1
8-Jun-16,1.341561578,0.376,1.2695,6.5704,0.878889084,66.737,107.05,0.30115,4.0625,18.1491,104.6383,3.64,64.6797,3.75,145.75,0.9626,3.6725,0.686388908,1
9-Jun-16,1.339584729,0.376,1.2731,6.5704,0.881600987,66.625,106.6,0.301,4.0355,18.2742,104.4702,3.64,63.7402,3.75,145.7458,0.9613,3.6725,0.691276096,1
10-Jun-16,1.348617667,0.376,1.2736,6.5704,0.884642604,66.7948,107.08,0.301,4.0705,18.5046,104.2364,3.64,64.7077,3.75,145.548,0.9635,3.6725,0.693481276,1
13-Jun-16,1.348617667,0.376,1.2792,6.5842,0.887468939,67.0737,106.18,0.3014,4.0945,18.7915,104.3947,3.64,64.7077,3.75,145.0131,0.966,3.6725,0.706314451,1
14-Jun-16,1.351168761,0.376,1.2835,6.5902,0.890868597,67.152,106.0,0.3014,4.0925,18.9814,104.6946,3.64,66.0306,3.75,144.7474,0.9658,3.6725,0.70601525,1
15-Jun-16,1.356116084,0.376,1.2914,6.5893,0.89047195,67.1596,106.1,0.30155,4.101,18.8672,104.5856,3.64,65.9156,3.75,144.725,0.9639,3.6725,0.704473406,1
16-Jun-16,1.352996888,0.376,1.3041,6.584,0.89493467,67.2068,104.7,0.30105,4.096,18.9968,104.6226,3.64,65.8618,3.75,144.75,0.9655,3.6725,0.707764173,1
17-Jun-16,1.353363107,0.376,1.2878,6.5885,0.888572952,67.1682,104.7,0.30105,4.0985,18.8527,104.6904,3.64,65.4398,3.75,144.5893,0.9626,3.6725,0.701459035,1
20-Jun-16,1.343363783,0.376,1.2807,6.5813,0.88245676,67.4087,104.65,0.3009,4.077,18.6559,104.7868,3.64,64.1509,3.75,144.5,0.9601,3.6725,0.683854202,1
21-Jun-16,1.338150676,0.376,1.2818,6.5766,0.883860704,67.4767,104.1,0.3008,4.0555,18.6444,104.7557,3.64,64.1743,3.75,144.5385,0.9589,3.6725,0.677920141,1
22-Jun-16,1.340302908,0.376,1.282,6.5832,0.886289108,67.557,104.5,0.301,4.0555,18.5325,104.7507,3.64,63.7162,3.75,145.1935,0.9583,3.6725,0.681245316,1
23-Jun-16,1.327492367,0.376,1.2752,6.5827,0.878040214,67.3702,104.65,0.30075,4.02,18.3207,104.7925,3.64,64.3212,3.75,145.25,0.9556,3.6725,0.671501477,1
24-Jun-16,1.353729525,0.376,1.2952,6.606,0.903668896,68.0144,101.5,0.30075,4.115,18.8716,104.8237,3.64,65.5287,3.75,145.25,0.977,3.6725,0.729767204,1
27-Jun-16,1.349709812,0.376,1.3078,6.6405,0.909256228,67.9,102.25,0.30175,4.109,19.1283,104.8547,3.64,65.0588,3.75,145.25,0.9768,3.6725,0.757002271,1
28-Jun-16,1.35171668,0.376,1.3078,6.6521,0.903097625,67.8867,102.05,0.30175,4.0915,19.1283,104.8055,3.64,64.8095,3.75,145.25,0.9776,3.6725,0.749625187,1
29-Jun-16,1.353729525,0.376,1.2991,6.6521,0.901713255,67.7443,102.4,0.30175,4.0575,18.555,104.7572,3.64,64.2575,3.75,145.25,0.9805,3.6725,0.745045448,1
30-Jun-16,1.346619984,0.376,1.3009,6.6445,0.900738606,67.6166,102.9,0.30175,4.0225,18.4646,104.7619,3.64,64.1755,3.75,145.25,0.976,3.6725,0.741399763,1
1-Jul-16,1.340482574,0.376,1.3009,6.6581,0.898069151,67.441,102.9,0.30175,3.993,18.309,104.7619,3.64,64.0165,3.75,145.25,0.9743,3.6725,0.7525587,1
5-Jul-16,1.330317946,0.376,1.2949,6.6687,0.897182846,67.4028,102.17,0.30175,4.0005,18.7536,104.7619,3.64,64.2676,3.75,145.246,0.9714,3.6725,0.759878419,1
6-Jul-16,1.344809037,0.376,1.3005,6.6891,0.903423977,67.4028,100.9,0.30175,4.0005,18.8161,104.7619,3.64,64.6304,3.75,145.246,0.9779,3.6725,0.770356675,1
7-Jul-16,1.329610424,0.376,1.2984,6.6849,0.902527076,67.4972,100.95,0.30175,4.0005,18.8607,104.7619,3.64,64.05,3.75,145.246,0.9769,3.6725,0.767400813,1
8-Jul-16,1.335470085,0.376,1.3073,6.688,0.903342367,67.4584,100.9,0.30175,4.0425,18.5991,104.7619,3.64,64.2488,3.75,145.25,0.98,3.6725,0.770238004,1
11-Jul-16,1.322926313,0.376,1.3127,6.6882,0.905059281,67.1426,100.72,0.3018,3.9855,18.4597,104.8649,3.64,64.2024,3.75,145.25,0.9833,3.6725,0.770356675,1
12-Jul-16,1.317870322,0.376,1.3016,6.6887,0.901550667,67.1471,103.0,0.302,3.9855,18.3006,104.832,3.64,64.2024,3.75,145.25,0.9819,3.6725,0.759820682,1
13-Jul-16,1.315443304,0.376,1.2965,6.6911,0.903179191,67.2046,104.3,0.302,3.9865,18.3937,104.856,3.64,63.8531,3.75,145.2477,0.9847,3.6725,0.752049334,1
14-Jul-16,1.313887794,0.376,1.2915,6.6879,0.896298288,66.9136,104.15,0.3016,3.9595,18.3061,104.856,3.64,63.5773,3.75,145.25,0.9799,3.6725,0.756429652,1
15-Jul-16,1.311303436,0.376,1.2975,6.6828,0.898634076,66.9136,105.65,0.3016,3.9585,18.492,104.8506,3.64,63.1697,3.75,145.25,0.9789,3.6725,0.747831289,1
18-Jul-16,1.315789474,0.376,1.2984,6.6988,0.904731747,67.1015,105.65,0.30225,3.9785,18.4879,104.8552,3.64,63.1154,3.75,145.25,0.9839,3.6725,0.755686541,1
19-Jul-16,1.328197636,0.376,1.3029,6.6921,0.906207522,67.1462,105.9,0.30225,3.9865,18.5719,104.8648,3.64,62.9891,3.75,145.25,0.9833,3.6725,0.759416768,1
20-Jul-16,1.333155579,0.376,1.304,6.6839,0.908017797,67.172,106.01,0.3025,4.02,18.5729,104.8423,3.64,63.4183,3.75,145.25,0.9863,3.6725,0.759301443,1
