Date,Australian dollar   (AUD),Bahrain dinar   (BHD),Canadian dollar   (CAD),Chinese yuan   (CNY),Euro   (EUR),Indian rupee   (INR),Japanese yen   (JPY),Kuwaiti dinar   (KWD),Malaysian ringgit   (MYR),Mexican peso   (MXN),Pakistani rupee   (PKR),Qatari riyal   (QAR),Russian ruble   (RUB),Saudi Arabian riyal   (SAR),Sri Lankan rupee   (LKR),Swiss franc   (CHF),U.A.E. dirham   (AED),U.K. pound   (GBP),U.S. dollar   (USD)
9-Feb-18,1.285512277,0.376,1.2609,6.301,0.814796708,64.3686,108.84,0.30025,3.9385,18.8623,110.5495,3.64,58.1718,3.75,154.4876,0.9385,3.6725,0.723248834,1
12-Feb-18,1.276487107,0.376,1.2603,6.3217,0.815461143,64.2838,108.84,0.3001,3.932,18.6703,110.5494,3.64,58.0171,3.75,154.3075,0.9375,3.6725,0.721943472,1
13-Feb-18,1.27064803,0.376,1.26,6.346,0.810832725,64.2838,108.72,0.3001,3.9335,18.6269,110.5486,3.64,57.7701,3.75,154.3075,0.9338,3.6725,0.719320961,1
14-Feb-18,1.269518852,0.376,1.2562,6.348,0.809847749,64.1259,107.1,0.29965,3.9265,18.6025,110.553,3.64,57.5899,3.75,154.7384,0.9336,3.6725,0.721969533,1
15-Feb-18,1.260557166,0.376,1.2507,6.348,0.800448251,63.9222,106.58,0.2993,3.8945,18.5159,110.5457,3.64,56.5918,3.75,155.5955,0.9255,3.6725,0.711921119,1
16-Feb-18,1.255492781,0.376,1.254,6.348,0.802310655,63.9097,105.7,0.2993,3.8945,18.4797,110.5489,3.64,56.3554,3.75,155.3239,0.9229,3.6725,0.711085828,1
20-Feb-18,1.261670452,0.376,1.2622,6.348,0.810372771,64.5254,106.78,0.29955,3.8945,18.6594,110.5716,3.64,56.5201,3.75,155.2901,0.9347,3.6725,0.714975155,1
21-Feb-18,1.273560876,0.376,1.2671,6.348,0.812215724,64.8161,107.5,0.2998,3.9085,18.6518,110.5711,3.64,56.6537,3.75,155.3787,0.9377,3.6725,0.718236012,1
22-Feb-18,1.281065847,0.376,1.2709,6.3578,0.814597589,65.0458,107.35,0.29995,3.9185,18.6574,110.5733,3.64,56.7608,3.75,155.3944,0.9375,3.6725,0.720487049,1
23-Feb-18,1.278608874,0.376,1.2668,6.3394,0.813074234,64.8227,106.9,0.29995,3.9055,18.5659,110.5775,3.64,56.7608,3.75,155.2255,0.9344,3.6725,0.71538434,1
26-Feb-18,1.271779219,0.376,1.2686,6.3084,0.811688312,64.6639,106.5,0.29995,3.913,18.6456,110.5802,3.64,55.9208,3.75,155.2474,0.9347,3.6725,0.711895778,1
27-Feb-18,1.274372372,0.376,1.274,6.3096,0.812942037,64.8514,106.89,0.2998,3.9105,18.7902,110.58,3.64,55.6717,3.75,155.0075,0.9375,3.6725,0.717000072,1
28-Feb-18,1.283367556,0.376,1.2809,6.3315,0.818732602,65.1031,107.32,0.3001,3.9255,18.8331,110.5863,3.64,56.3742,3.75,154.8718,0.9434,3.6725,0.722438954,1
1-Mar-18,1.293493727,0.376,1.2851,6.3418,0.821625175,65.2261,106.68,0.3002,3.9305,18.861,110.5765,3.64,56.4334,3.75,154.8718,0.946,3.6725,0.727537286,1
2-Mar-18,1.289324394,0.376,1.2891,6.3497,0.812215724,65.2261,106.25,0.3002,3.916,18.8909,110.5743,3.64,56.6616,3.75,154.978,0.935,3.6725,0.72513687,1
5-Mar-18,1.28998968,0.376,1.2977,6.3415,0.812545706,65.053,105.55,0.29975,3.899,18.8838,110.5869,3.64,57.1,3.75,155.2269,0.9378,3.6725,0.723955694,1
6-Mar-18,1.286504567,0.376,1.2898,6.3431,0.805736846,64.9941,106.35,0.29975,3.9045,18.7246,110.5811,3.64,56.5041,3.75,155.1488,0.9383,3.6725,0.719502105,1
7-Mar-18,1.281394157,0.376,1.2947,6.3257,0.805347507,64.9627,105.62,0.2996,3.903,18.7922,110.5823,3.64,56.8011,3.75,155.0849,0.939,3.6725,0.721735051,1
8-Mar-18,1.277139208,0.376,1.2927,6.3294,0.805088157,64.9212,106.12,0.2996,3.9055,18.7148,110.5812,3.64,56.8011,3.75,155.2665,0.9468,3.6725,0.721448669,1
9-Mar-18,1.283367556,0.376,1.284,6.3348,0.81360345,65.0784,106.7,0.2996,3.9145,18.5812,110.5796,3.64,56.8011,3.75,155.5392,0.9505,3.6725,0.723301146,1
12-Mar-18,1.270809506,0.376,1.283,6.3223,0.812875955,65.0199,106.62,0.29995,3.9085,18.6199,110.5777,3.64,56.6122,3.75,155.478,0.9507,3.6725,0.721813195,1
13-Mar-18,1.27064803,0.376,1.2912,6.3324,0.807884957,64.9567,106.36,0.29985,3.908,18.5604,110.5863,3.64,56.9359,3.75,155.6067,0.9479,3.6725,0.719735137,1
14-Mar-18,1.270486596,0.376,1.2944,6.3168,0.808472795,64.9875,106.45,0.29965,3.8965,18.5854,110.5795,3.64,56.9372,3.75,155.7566,0.9451,3.6725,0.715512307,1
15-Mar-18,1.269680041,0.376,1.3032,6.3236,0.810307106,64.9366,106.01,0.29965,3.9145,18.7023,110.5785,3.64,57.0188,3.75,155.8155,0.9459,3.6725,0.717926628,1
16-Mar-18,1.283697047,0.376,1.3088,6.3261,0.812942037,64.8737,105.9,0.29965,3.924,18.7216,110.5878,3.64,57.4942,3.75,155.9768,0.9496,3.6725,0.715947736,1
19-Mar-18,1.300221038,0.376,1.3079,6.331,0.812413681,65.0375,105.83,0.2999,3.914,18.7216,110.5768,3.64,57.5521,3.75,156.0808,0.9535,3.6725,0.711946462,1
20-Mar-18,1.298195508,0.376,1.3077,6.331,0.814597589,65.1993,106.11,0.29975,3.9155,18.7614,115.4258,3.64,57.7033,3.75,156.1535,0.9542,3.6725,0.713877784,1
21-Mar-18,1.298195508,0.376,1.3077,6.3308,0.81393456,65.1993,106.11,0.29975,3.9155,18.7614,115.4258,3.64,57.7033,3.75,156.1535,0.9542,3.6725,0.711769102,1
22-Mar-18,1.291322314,0.376,1.2908,6.3197,0.811951932,65.0622,105.7,0.29955,3.9095,18.5078,115.4258,3.64,56.8391,3.75,155.9482,0.9479,3.6725,0.704622322,1
23-Mar-18,1.296848658,0.376,1.2856,6.3276,0.809978941,65.1333,104.9,0.29955,3.913,18.5364,115.4258,3.64,57.1072,3.75,156.0539,0.947,3.6725,0.708215297,1
26-Mar-18,1.294833614,0.376,1.2886,6.2965,0.805736846,64.9055,104.98,0.29945,3.9035,18.3268,115.5908,3.64,57.0039,3.75,156.1428,0.9465,3.6725,0.702913577,1
27-Mar-18,1.292323598,0.376,1.2886,6.2547,0.808015514,64.7973,105.63,0.2992,3.8755,18.3445,115.5482,3.64,57.1747,3.75,156.1261,0.9467,3.6725,0.708666997,1
28-Mar-18,1.299714063,0.376,1.2902,6.2815,0.806581707,65.0441,105.48,0.29935,3.858,18.2709,115.5434,3.64,57.5598,3.75,156.0632,0.9514,3.6725,0.707063565,1
29-Mar-18,1.304631442,0.376,1.2894,6.2931,0.811622433,65.0441,106.58,0.29975,3.868,18.2709,115.5091,3.64,57.7626,3.75,155.9725,0.9568,3.6725,0.711161683,1
30-Mar-18,1.304631442,0.376,1.2894,6.2754,0.811622433,65.0441,106.19,0.29975,3.862,18.2709,115.5052,3.64,57.2649,3.75,155.9725,0.9568,3.6725,0.711161683,1
2-Apr-18,1.304631442,0.376,1.2908,6.2785,0.811622433,65.0441,106.32,0.29975,3.864,18.2967,115.5182,3.64,57.285,3.75,155.8286,0.9536,3.6725,0.711237553,1
3-Apr-18,1.301236174,0.376,1.2812,6.287,0.812479688,65.024,105.89,0.29975,3.8675,18.2044,115.5598,3.64,57.5375,3.75,155.3218,0.9567,3.6725,0.712936228,1
4-Apr-18,1.298701299,0.376,1.2809,6.3025,0.814597589,65.0232,106.51,0.29985,3.865,18.2244,115.582,3.64,57.7646,3.75,155.4869,0.9585,3.6725,0.712326816,1
5-Apr-18,1.300390117,0.376,1.2776,6.3025,0.815660685,65.0601,106.94,0.29995,3.867,18.1081,115.5965,3.64,57.5796,3.75,156.0464,0.9603,3.6725,0.711060547,1
6-Apr-18,1.302592158,0.376,1.2764,6.3025,0.817394147,64.9884,107.17,0.29995,3.8715,18.2888,115.5976,3.64,57.8332,3.75,155.5234,0.9632,3.6725,0.713521227,1
9-Apr-18,1.300221038,0.376,1.2729,6.3091,0.812743823,64.9287,106.95,0.29995,3.863,18.2753,115.5896,3.64,58.5714,3.75,155.5327,0.9603,3.6725,0.709043854,1
10-Apr-18,1.293159188,0.376,1.2618,6.2949,0.808996036,64.9368,106.71,0.29985,3.8645,18.2882,115.6,3.64,62.3699,3.75,155.5146,0.9561,3.6725,0.706264567,1
11-Apr-18,1.290489095,0.376,1.2584,6.2831,0.80749354,65.1272,107.09,0.2997,3.8705,18.2018,115.599,3.64,64.0626,3.75,155.5679,0.9581,3.6725,0.704572677,1
12-Apr-18,1.290156109,0.376,1.2596,6.2809,0.811490708,65.3496,106.82,0.2997,3.8765,18.1353,115.6973,3.64,62.0659,3.75,155.7097,0.96265,3.6725,0.704895499,1
13-Apr-18,1.285347044,0.376,1.2597,6.2874,0.811886011,65.2226,107.33,0.2997,3.8795,18.087,115.6051,3.64,61.4311,3.75,155.7097,0.9622,3.6725,0.700329155,1
16-Apr-18,1.287166946,0.376,1.2579,6.2821,0.808407437,65.4476,107.22,0.2998,3.8865,18.0394,115.6073,3.64,62.2794,3.75,155.7456,0.9603,3.6725,0.699325151,1
17-Apr-18,1.286835671,0.376,1.2552,6.2785,0.80925791,65.6124,107.0,0.29965,3.889,17.9787,115.6033,3.64,61.1454,3.75,155.9267,0.9617,3.6725,0.69764197,1
18-Apr-18,1.286835671,0.376,1.2614,6.2845,0.807232806,65.6814,107.32,0.29975,3.8915,18.0333,115.6136,3.64,61.5539,3.75,156.3307,0.9681,3.6725,0.703853598,1
19-Apr-18,1.281394157,0.376,1.2633,6.2769,0.80762397,65.7837,107.44,0.29975,3.8885,18.2819,115.6177,3.64,60.8583,3.75,156.422,0.9682,3.6725,0.703333802,1
20-Apr-18,1.296344309,0.376,1.2728,6.2879,0.812413681,66.0167,107.49,0.29975,3.892,18.621,115.6168,3.64,61.3222,3.75,156.2545,0.9743,3.6725,0.710530055,1
23-Apr-18,1.303271211,0.376,1.2833,6.305,0.817126982,66.2177,107.82,0.30015,3.8985,18.8628,115.6143,3.64,61.7655,3.75,156.3441,0.9757,3.6725,0.716691751,1
24-Apr-18,1.314405889,0.376,1.2828,6.3146,0.81879964,66.3622,108.76,0.3005,3.9075,18.8139,115.6107,3.64,61.6644,3.75,156.7727,0.9782,3.6725,0.717308658,1
25-Apr-18,1.314405889,0.376,1.2869,6.3224,0.820681165,66.6983,109.18,0.3005,3.9085,19.053,115.6156,3.64,61.7494,3.75,157.1356,0.9827,3.6725,0.716717434,1
26-Apr-18,1.320306311,0.376,1.2862,6.3352,0.821827745,66.8299,109.37,0.30065,3.9205,18.8644,115.6175,3.64,62.6027,3.75,157.4628,0.9835,3.6725,0.716050267,1
27-Apr-18,1.325381047,0.376,1.2862,6.3407,0.828500414,66.7801,109.31,0.30065,3.9195,18.6847,115.6137,3.64,62.726,3.75,157.6459,0.9907,3.6725,0.72629553,1
30-Apr-18,1.321003963,0.376,1.2836,6.3407,0.827883103,66.7801,109.31,0.3008,3.9195,18.7878,115.6075,3.64,61.9997,3.75,157.6459,0.9894,3.6725,0.72859745,1
1-May-18,1.326259947,0.376,1.2867,6.3407,0.827883103,66.7801,109.3,0.301,3.9195,18.7878,115.6075,3.64,61.9997,3.75,157.4737,0.9894,3.6725,0.730220161,1
2-May-18,1.332800213,0.376,1.2851,6.3609,0.832847506,66.6636,109.83,0.3013,3.9265,19.0943,115.61,3.64,61.9997,3.75,157.7642,0.9958,3.6725,0.732412934,1
3-May-18,1.329080276,0.376,1.2862,6.3561,0.83388926,66.6093,109.83,0.3013,3.9378,19.1223,115.6138,3.64,63.486,3.75,157.7781,0.998,3.6725,0.736105999,1
4-May-18,1.326611833,0.376,1.2861,6.354,0.835491687,66.7681,109.83,0.3013,3.9345,19.2017,115.6155,3.64,63.2012,3.75,157.8326,0.99825,3.6725,0.737001142,1
7-May-18,1.329787234,0.376,1.2864,6.3645,0.840194925,67.106,108.94,0.3013,3.9415,19.4232,115.619,3.64,62.7148,3.75,157.8326,1.0045,3.6725,0.739016369,1
8-May-18,1.330849082,0.376,1.2963,6.3676,0.842459983,67.0809,108.91,0.3015,3.95,19.5781,115.6106,3.64,63.0066,3.75,157.7261,1.0021,3.6725,0.739945984,1
9-May-18,1.344989913,0.376,1.2856,6.3803,0.841821702,67.3815,109.5,0.3015,3.95,19.5387,115.6197,3.64,63.0066,3.75,157.5276,1.0015,3.6725,0.737218475,1
10-May-18,1.340842049,0.376,1.2775,6.366,0.841892575,67.3786,109.91,0.3017,3.95,19.2989,115.6153,3.64,62.5229,3.75,157.7914,1.0015,3.6725,0.73713696,1
11-May-18,1.327316167,0.376,1.2779,6.3438,0.837942014,67.2203,109.41,0.3017,3.95,19.3539,115.6167,3.64,61.7354,3.75,157.8791,0.9993,3.6725,0.73664825,1
14-May-18,1.324678765,0.376,1.2775,6.3367,0.834167501,67.3153,109.33,0.30145,3.955,19.3539,115.6114,3.64,61.7684,3.75,157.8822,0.99838,3.6725,0.735726898,1
15-May-18,1.331912627,0.376,1.2876,6.3558,0.841538332,67.5288,109.7,0.30155,3.952,19.7854,115.61,3.64,61.9164,3.75,157.9215,1.00062,3.6725,0.738606987,1
16-May-18,1.336183859,0.376,1.2809,6.3688,0.848608282,67.8276,110.28,0.30185,3.9645,19.7094,115.6176,3.64,62.3033,3.75,158.0362,1.00139,3.6725,0.742225191,1
17-May-18,1.326259947,0.376,1.2801,6.3655,0.847098687,67.7156,110.36,0.30195,3.968,19.7033,115.6176,3.64,61.8215,3.75,158.5077,1.00195,3.6725,0.741125028,1
18-May-18,1.329964091,0.376,1.288,6.3733,0.848824378,67.9577,110.89,0.30195,3.977,19.9319,115.6112,3.64,61.9408,3.75,158.0664,1.0002,3.6725,0.741729714,1
21-May-18,1.329964091,0.376,1.288,6.3919,0.85041245,68.0883,111.04,0.30225,3.976,19.9054,115.6202,3.64,62.5327,3.75,157.8118,1.0002,3.6725,0.746212969,1
22-May-18,1.317870322,0.376,1.2786,6.3686,0.847888757,68.0187,110.95,0.30215,3.9765,19.7528,115.6115,3.64,61.261,3.75,157.8376,0.99605,3.6725,0.743107676,1
23-May-18,1.326084074,0.376,1.2876,6.3889,0.854116843,68.2139,110.48,0.30215,3.9755,19.7661,115.6148,3.64,61.5945,3.75,157.8943,0.9908,3.6725,0.749007565,1
24-May-18,1.322401481,0.376,1.2891,6.3866,0.8526603,68.3872,109.5,0.30215,3.987,19.7048,115.6141,3.64,61.409,3.75,157.9682,0.99075,3.6725,0.746045956,1
25-May-18,1.321877065,0.376,1.2974,6.3907,0.856531049,68.26,109.54,0.30215,3.9845,19.5608,115.6135,3.64,61.6659,3.75,158.0561,0.9924,3.6725,0.749568998,1
29-May-18,1.327140013,0.376,1.302,6.4162,0.865201592,67.8201,109.0,0.3023,3.9845,19.7499,115.6227,3.64,62.642,3.75,158.0561,0.9965,3.6725,0.754773945,1
30-May-18,1.333155579,0.376,1.2897,6.4217,0.859697387,67.6288,108.5,0.3024,3.995,19.7322,115.6179,3.64,62.5937,3.75,157.9986,0.99065,3.6725,0.753238927,1
31-May-18,1.322051824,0.376,1.2948,6.402,0.854773912,67.4526,108.66,0.3021,3.9765,19.9759,115.6142,3.64,62.0188,3.75,158.09,0.9862,3.6725,0.750412727,1
1-Jun-18,1.326084074,0.376,1.2964,6.4164,0.856971463,67.184,109.05,0.3021,3.9835,19.8662,115.614,3.64,62.2056,3.75,158.1255,0.98555,3.6725,0.750525368,1
4-Jun-18,1.313197636,0.376,1.2928,6.4145,0.852006475,67.0543,109.66,0.30225,3.979,19.9934,115.6147,3.64,61.929,3.75,158.5905,0.98475,3.6725,0.747049156,1
5-Jun-18,1.310100878,0.376,1.2993,6.4034,0.856531049,67.1794,109.88,0.30225,3.9735,20.3863,115.6217,3.64,61.9822,3.75,158.5126,0.9857,3.6725,0.748502994,1
6-Jun-18,1.30480167,0.376,1.2913,6.3942,0.849978751,67.0397,109.86,0.30205,3.972,20.3129,115.6207,3.64,62.0064,3.75,158.5708,0.98805,3.6725,0.745295323,1
7-Jun-18,1.30565348,0.376,1.2972,6.3937,0.844880027,67.0181,109.96,0.3019,3.9745,20.46,115.6141,3.64,61.8125,3.75,158.636,0.98135,3.6725,0.743301,1
8-Jun-18,1.314233145,0.376,1.2962,6.4091,0.850774205,67.5228,109.81,0.3019,3.983,20.5281,115.6135,3.64,62.668,3.75,158.8323,0.98385,3.6725,0.746881769,1
11-Jun-18,1.314233145,0.376,1.2993,6.4022,0.848176421,67.3353,109.7,0.3019,3.9875,20.4722,119.7372,3.64,62.668,3.75,158.9143,0.9871,3.6725,0.748923423,1
12-Jun-18,1.313197636,0.376,1.3004,6.4026,0.848320326,67.4571,110.4,0.3021,3.9895,20.596,120.5595,3.64,62.668,3.75,159.1135,0.9842,3.6725,0.746770219,1
13-Jun-18,1.320306311,0.376,1.2988,6.4048,0.850051003,67.6251,110.48,0.3022,3.9955,20.6259,120.359,3.64,63.1164,3.75,159.6587,0.9879,3.6725,0.750243829,1
14-Jun-18,1.323626737,0.376,1.3052,6.392,0.852514919,67.6875,110.22,0.3022,3.9915,20.6953,120.5488,3.64,62.2511,3.75,159.6003,0.98355,3.6725,0.744490768,1
15-Jun-18,1.339584729,0.376,1.3177,6.4144,0.862366333,67.9739,110.7,0.3022,3.9915,20.716,120.5488,3.64,62.6851,3.75,159.6003,0.99795,3.6725,0.752388835,1
18-Jun-18,1.342281879,0.376,1.3208,6.4144,0.861103935,68.0248,110.54,0.3022,3.9985,20.6968,120.5488,3.64,63.4838,3.75,159.8809,0.99505,3.6725,0.754603079,1
19-Jun-18,1.35501355,0.376,1.3276,6.4668,0.867001907,68.1511,110.14,0.30245,3.998,20.5531,121.7633,3.64,64.0683,3.75,159.8239,0.9957,3.6725,0.759243793,1
20-Jun-18,1.35098622,0.376,1.3301,6.468,0.863707031,68.0838,110.02,0.3027,4.0075,20.3937,121.5261,3.64,63.6175,3.75,159.8939,0.99775,3.6725,0.75999392,1
21-Jun-18,1.358695652,0.376,1.331,6.4999,0.866701335,68.195,110.58,0.3028,4.012,20.3689,121.5264,3.64,63.7873,3.75,160.0279,0.9963,3.6725,0.758610226,1
22-Jun-18,1.35171668,0.376,1.3308,6.499,0.858516484,67.7695,110.03,0.3028,4.0135,20.1264,121.5563,3.64,63.2396,3.75,159.6106,0.99025,3.6725,0.752077614,1
25-Jun-18,1.347890551,0.376,1.3303,6.5342,0.854700855,68.1466,109.5,0.3024,4.0135,20.0908,121.524,3.64,62.9497,3.75,158.9913,0.98845,3.6725,0.75443229,1
26-Jun-18,1.348435814,0.376,1.3306,6.5528,0.856751199,68.1676,109.6,0.3022,4.02,19.8754,121.5431,3.64,62.7908,3.75,158.6426,0.98945,3.6725,0.755229968,1
27-Jun-18,1.35501355,0.376,1.3307,6.5954,0.860881543,68.5246,109.9,0.30245,4.0275,20.0553,121.5426,3.64,63.1359,3.75,158.6426,0.99145,3.6725,0.757116899,1
28-Jun-18,1.35998912,0.376,1.3267,6.6257,0.863334197,68.9389,110.05,0.3028,4.0385,19.8633,121.5648,3.64,63.291,3.75,158.6676,0.9966,3.6725,0.76347534,1
29-Jun-18,1.352996888,0.376,1.3168,6.6248,0.857780065,68.5753,110.45,0.3028,4.0385,19.6912,121.5405,3.64,62.7565,3.75,158.2569,0.99365,3.6725,0.761063967,1
2-Jul-18,1.354646437,0.376,1.3168,6.6561,0.859180342,68.6227,111.0,0.3026,4.04,20.1453,121.5405,3.64,63.1394,3.75,158.3634,0.9927,3.6725,0.759647524,1
3-Jul-18,1.358695652,0.376,1.3154,6.6637,0.857265324,68.6935,111.0,0.3027,4.049,19.5974,121.5559,3.64,63.2194,3.75,158.4435,0.9934,3.6725,0.75832259,1
5-Jul-18,1.355380862,0.376,1.3129,6.6416,0.854043898,68.7545,110.38,0.30255,4.0455,19.2513,121.5628,3.64,63.2604,3.75,158.5859,0.99245,3.6725,0.75503039,1
6-Jul-18,1.349892009,0.376,1.3105,6.6506,0.852951211,68.8757,110.7,0.30255,4.0465,19.0719,121.5522,3.64,63.1216,3.75,158.8105,0.99285,3.6725,0.755543803,1
9-Jul-18,1.339225927,0.376,1.3097,6.6201,0.848248367,68.6573,110.48,0.3023,4.032,19.1563,121.5589,3.64,62.8338,3.75,159.0784,0.98785,3.6725,0.75001875,1
10-Jul-18,1.341021859,0.376,1.3125,6.6169,0.853752241,68.7942,110.99,0.3024,4.0085,19.0559,121.5562,3.64,62.4442,3.75,159.2333,0.9952,3.6725,0.755715095,1
11-Jul-18,1.349892009,0.376,1.3151,6.6535,0.852151683,68.829,110.88,0.3024,4.03,18.9632,121.5549,3.64,62.098,3.75,159.3281,0.99455,3.6725,0.755001888,1
12-Jul-18,1.354279523,0.376,1.3166,6.6683,0.857780065,68.6313,112.28,0.3027,4.0405,18.8241,121.5526,3.64,62.2062,3.75,159.3652,0.99865,3.6725,0.757690559,1
13-Jul-18,1.348435814,0.376,1.3171,6.6809,0.858885167,68.4094,112.7,0.3027,4.04,18.8854,121.5533,3.64,62.2934,3.75,159.3721,1.0059,3.6725,0.761759665,1
16-Jul-18,1.344809037,0.376,1.3137,6.6928,0.853242321,68.5877,112.7,0.3027,4.0485,18.836,127.9911,3.64,62.2556,3.75,159.4635,0.99845,3.6725,0.753125471,1
17-Jul-18,1.34643867,0.376,1.3187,6.677,0.854189801,68.2978,112.39,0.3026,4.045,18.8763,128.3204,3.64,62.4352,3.75,159.82,0.9945,3.6725,0.755287009,1
18-Jul-18,1.358511072,0.376,1.3204,6.7112,0.861252261,68.5652,112.95,0.3029,4.0575,18.91,128.4447,3.64,62.9006,3.75,159.8951,1.0001,3.6725,0.76743026,1
