Date,Australian dollar   (AUD),Bahrain dinar   (BHD),Canadian dollar   (CAD),Chinese yuan   (CNY),Euro   (EUR),Indian rupee   (INR),Japanese yen   (JPY),Kuwaiti dinar   (KWD),Malaysian ringgit   (MYR),Mexican peso   (MXN),Pakistani rupee   (PKR),Qatari riyal   (QAR),Russian ruble   (RUB),Saudi Arabian riyal   (SAR),Sri Lankan rupee   (LKR),Swiss franc   (CHF),U.A.E. dirham   (AED),U.K. pound   (GBP),U.S. dollar   (USD)
8-Feb-13,0.97210071,0.376,1.002,6.2793,0.747719456,53.5695,93.68,0.2816,3.098,12.7307,97.9598,3.64,30.1575,3.75,126.0719,0.9165,3.6725,0.635081926,1
11-Feb-13,0.970779536,0.376,1.002,6.2793,0.746770219,53.6793,93.68,0.2819,3.098,12.7307,98.0337,3.64,30.159,3.75,126.3266,0.9182,3.6725,0.637470517,1
12-Feb-13,0.975514584,0.376,1.0029,6.2793,0.744158357,53.9585,94.25,0.28215,3.098,12.7307,98.0575,3.64,30.1713,3.75,126.3607,0.9172,3.6725,0.640532923,1
13-Feb-13,0.965344145,0.376,1.002,6.2793,0.741839763,53.85,93.33,0.2817,3.0965,12.7116,98.1133,3.64,30.0692,3.75,126.2269,0.9174,3.6725,0.642219511,1
14-Feb-13,0.965996909,0.376,1.0008,6.2793,0.750356419,53.8715,93.48,0.28195,3.0865,12.6982,98.109,3.64,30.0773,3.75,126.313,0.9224,3.6725,0.644745326,1
15-Feb-13,0.964692263,0.376,1.007,6.2793,0.750469043,53.9885,92.5,0.28195,3.094,12.6982,98.1355,3.64,30.1139,3.75,126.5274,0.9234,3.6725,0.645494449,1
19-Feb-13,0.968054211,0.376,1.0118,6.2821,0.749119784,53.9885,93.8,0.28235,3.099,12.6873,98.2067,3.64,30.1277,3.75,126.8789,0.9243,3.6725,0.64653779,1
20-Feb-13,0.965250965,0.376,1.0163,6.2804,0.747943156,54.051,93.72,0.2821,3.096,12.6694,98.2044,3.64,30.0502,3.75,126.883,0.9222,3.6725,0.653594771,1
21-Feb-13,0.976467142,0.376,1.0185,6.2846,0.7583801,54.48,93.46,0.28285,3.1065,12.7699,98.0844,3.64,30.2337,3.75,127.4744,0.9318,3.6725,0.655608733,1
22-Feb-13,0.969555943,0.376,1.0224,6.2871,0.7583801,54.427,93.3,0.28285,3.0995,12.7517,98.1589,3.64,30.3596,3.75,127.184,0.9314,3.6725,0.655479811,1
25-Feb-13,0.972573429,0.376,1.0265,6.2892,0.751653638,54.0415,94.25,0.28285,3.103,12.7028,98.2015,3.64,30.3368,3.75,127.184,0.9257,3.6725,0.661113315,1
26-Feb-13,0.97323601,0.376,1.028,6.2856,0.764701384,54.0645,92.5,0.28195,3.1025,12.868,98.2287,3.64,30.5889,3.75,127.2966,0.9302,3.6725,0.66041474,1
27-Feb-13,0.979048365,0.376,1.025,6.2842,0.763533634,53.835,91.93,0.2834,3.0995,12.8322,98.1615,3.64,30.6202,3.75,127.4937,0.9303,3.6725,0.661113315,1
28-Feb-13,0.97323601,0.376,1.0285,6.2779,0.761672633,53.7735,92.48,0.28315,3.092,12.7795,98.1907,3.64,30.5124,3.75,127.4858,0.9308,3.6725,0.65824118,1
1-Mar-13,0.977326036,0.376,1.0285,6.2798,0.769230769,54.4815,92.6,0.28315,3.094,12.8012,98.2401,3.64,30.6381,3.75,127.463,0.9406,3.6725,0.665867626,1
4-Mar-13,0.987751877,0.376,1.0298,6.2822,0.768816791,55.0518,93.6,0.28395,3.1048,12.7814,98.2296,3.64,30.787,3.75,127.4257,0.9423,3.6725,0.664540138,1
5-Mar-13,0.976467142,0.376,1.029,6.2797,0.767224183,54.652,93.35,0.2838,3.1005,12.7355,98.1845,3.64,30.6963,3.75,127.4643,0.942,3.6725,0.659761166,1
6-Mar-13,0.976467142,0.376,1.029,6.2797,0.767165324,54.652,93.18,0.2838,3.1005,12.7355,98.1845,3.64,30.6963,3.75,127.4643,0.942,3.6725,0.662646611,1
7-Mar-13,0.975514584,0.376,1.0302,6.2785,0.768639508,54.7393,94.1,0.2842,3.109,12.7839,98.062,3.64,30.7628,3.75,127.2874,0.9468,3.6725,0.66728947,1
8-Mar-13,0.976467142,0.376,1.0273,6.2719,0.76394194,54.4035,94.94,0.2842,3.1065,12.6684,97.9547,3.64,30.7628,3.75,127.3038,0.9429,3.6725,0.664937828,1
11-Mar-13,0.97837785,0.376,1.0268,6.2769,0.769585963,54.2933,96.1,0.2845,3.11,12.5308,97.7502,3.64,30.7576,3.75,126.7781,0.9505,3.6725,0.672359309,1
12-Mar-13,0.972573429,0.376,1.0254,6.2746,0.766107408,54.3365,96.5,0.2845,3.1065,12.4641,97.9284,3.64,30.7499,3.75,126.5785,0.9478,3.6725,0.67199785,1
13-Mar-13,0.969932105,0.376,1.0273,6.2726,0.770356675,54.11,95.8,0.28435,3.104,12.3967,97.9223,3.64,30.7209,3.75,126.1614,0.9474,3.6725,0.668002672,1
14-Mar-13,0.964413155,0.376,1.0261,6.2752,0.772976733,54.442,95.95,0.28475,3.113,12.4545,97.93,3.64,30.7769,3.75,126.331,0.9553,3.6725,0.669164882,1
15-Mar-13,0.963762529,0.376,1.0193,6.2723,0.764175455,54.1605,96.15,0.28475,3.1165,12.439,97.9419,3.64,30.7196,3.75,126.3533,0.9424,3.6725,0.659761166,1
18-Mar-13,0.964878425,0.376,1.0217,6.2741,0.773455024,54.2915,94.75,0.2846,3.133,12.439,98.2034,3.64,30.8908,3.75,126.0504,0.9453,3.6725,0.661944794,1
19-Mar-13,0.962741889,0.376,1.0274,6.2758,0.772558714,54.2635,95.47,0.2846,3.1205,12.4339,98.1833,3.64,30.8285,3.75,126.2053,0.9448,3.6725,0.661638216,1
20-Mar-13,0.963391137,0.376,1.0268,6.2716,0.772499034,54.378,95.47,0.2848,3.1285,12.3909,98.2501,3.64,30.9446,3.75,126.4993,0.9457,3.6725,0.661594443,1
21-Mar-13,0.964134207,0.376,1.0241,6.2731,0.774593338,54.281,95.9,0.28465,3.1195,12.3841,98.2039,3.64,30.8923,3.75,126.6878,0.9463,3.6725,0.658457892,1
22-Mar-13,0.958680855,0.376,1.0225,6.2711,0.772320049,54.335,94.92,0.28465,3.1145,12.3724,98.233,3.64,30.9325,3.75,126.9385,0.9433,3.6725,0.657678395,1
25-Mar-13,0.956937799,0.376,1.0218,6.2692,0.77309625,54.099,94.85,0.28405,3.0915,12.3579,98.3177,3.64,30.7585,3.75,126.8761,0.9408,3.6725,0.657159756,1
26-Mar-13,0.955840184,0.376,1.0166,6.2715,0.777544514,54.2735,94.07,0.28465,3.0935,12.3546,98.4079,3.64,30.8734,3.75,126.8761,0.9489,3.6725,0.660327522,1
27-Mar-13,0.955474871,0.376,1.0166,6.2727,0.78320802,54.2735,94.6,0.28485,3.1,12.3546,98.3932,3.64,30.863,3.75,126.7593,0.9528,3.6725,0.662383255,1
28-Mar-13,0.95914061,0.376,1.0156,6.2742,0.780944943,54.3893,94.15,0.285,3.1035,12.3546,98.4611,3.64,30.9962,3.75,126.8528,0.9521,3.6725,0.661288189,1
29-Mar-13,0.95914061,0.376,1.0156,6.2689,0.780944943,54.3893,94.05,0.285,3.0885,12.3546,98.4728,3.64,31.0834,3.75,126.8528,0.9521,3.6725,0.661288189,1
1-Apr-13,0.95914061,0.376,1.0167,6.2674,0.780944943,54.3893,93.89,0.285,3.0975,12.3438,98.4617,3.64,31.1093,3.75,126.8305,0.9521,3.6725,0.661288189,1
2-Apr-13,0.956297217,0.376,1.0148,6.2586,0.778816199,54.3345,93.05,0.2845,3.083,12.2728,98.3311,3.64,31.1178,3.75,126.4596,0.9521,3.6725,0.658154535,1
3-Apr-13,0.956297217,0.376,1.0134,6.2609,0.779544746,54.3885,93.53,0.28495,3.0895,12.3266,98.3549,3.64,31.3918,3.75,126.4098,0.9487,3.6725,0.661857171,1
4-Apr-13,0.955840184,0.376,1.0139,6.2609,0.78015291,54.646,93.8,0.28465,3.073,12.3197,98.3566,3.64,31.7203,3.75,126.2961,0.9496,3.6725,0.664275276,1
5-Apr-13,0.959785008,0.376,1.0191,6.2609,0.772558714,54.8803,96.85,0.28465,3.0645,12.3197,98.3524,3.64,31.6207,3.75,125.9784,0.9406,3.6725,0.656943897,1
8-Apr-13,0.964227172,0.376,1.0198,6.265,0.767872226,54.7215,98.6,0.28465,3.0575,12.1588,98.4135,3.64,31.6144,3.75,125.7089,0.9335,3.6725,0.653423941,1
9-Apr-13,0.958680855,0.376,1.0162,6.2639,0.766871166,54.4613,99.35,0.28465,3.0533,12.1304,98.4277,3.64,31.2086,3.75,125.4574,0.9356,3.6725,0.653851183,1
10-Apr-13,0.951927653,0.376,1.015,6.2548,0.764175455,54.534,99.18,0.28445,3.0335,12.114,98.366,3.64,31.0036,3.75,125.4912,0.9309,3.6725,0.65333856,1
11-Apr-13,0.950751093,0.376,1.0107,6.2578,0.762253221,54.534,99.58,0.2846,3.0373,12.0691,98.2593,3.64,30.8814,3.75,125.47,0.9285,3.6725,0.649730362,1
12-Apr-13,0.947597839,0.376,1.0134,6.2506,0.766166105,54.4425,99.48,0.2846,3.036,12.0824,98.2856,3.64,30.9308,3.75,125.3474,0.9309,3.6725,0.65044881,1
15-Apr-13,0.957395883,0.376,1.0206,6.2454,0.764467548,54.626,98.64,0.2844,3.041,12.1729,98.3116,3.64,31.3051,3.75,125.3474,0.929,3.6725,0.651932981,1
16-Apr-13,0.965064659,0.376,1.023,6.2408,0.761672633,54.329,97.05,0.2844,3.04,12.1668,98.3967,3.64,31.4512,3.75,125.3507,0.9279,3.6725,0.65333856,1
17-Apr-13,0.965623793,0.376,1.0262,6.2342,0.761672633,53.9423,98.3,0.2841,3.031,12.237,98.4126,3.64,31.232,3.75,125.3697,0.9238,3.6725,0.655565753,1
18-Apr-13,0.970402717,0.376,1.0255,6.2416,0.766577233,54.0298,97.83,0.28465,3.0335,12.2479,98.4,3.64,31.7151,3.75,125.478,0.9311,3.6725,0.655479811,1
19-Apr-13,0.96749226,0.376,1.0264,6.2395,0.762485703,54.0298,98.27,0.28465,3.037,12.2254,98.3816,3.64,31.4605,3.75,125.6184,0.9301,3.6725,0.651465798,1
22-Apr-13,0.97191175,0.376,1.0263,6.2415,0.767047634,54.1665,99.8,0.28485,3.0405,12.3227,98.411,3.64,31.5664,3.75,125.888,0.9343,3.6725,0.656254102,1
23-Apr-13,0.976944119,0.376,1.0259,6.236,0.769822941,54.2995,98.8,0.28485,3.0563,12.2492,98.4256,3.64,31.6414,3.75,126.2699,0.9408,3.6725,0.656211037,1
24-Apr-13,0.975229179,0.376,1.027,6.2384,0.768875903,54.2995,99.65,0.28505,3.0525,12.2768,98.4102,3.64,31.5917,3.75,126.7886,0.9456,3.6725,0.654578779,1
25-Apr-13,0.975229179,0.376,1.0194,6.23,0.764525994,54.1715,99.54,0.28485,3.04,12.1231,98.4538,3.64,31.3169,3.75,126.7886,0.943,3.6725,0.647668394,1
26-Apr-13,0.970026191,0.376,1.017,6.2208,0.769289945,54.2935,98.8,0.28485,3.0365,12.155,98.4484,3.64,31.2196,3.75,126.7778,0.9441,3.6725,0.646956072,1
29-Apr-13,0.969743988,0.376,1.0138,6.2208,0.762601998,54.277,98.8,0.28445,3.0305,12.1326,98.486,3.64,31.2559,3.75,126.8083,0.9393,3.6725,0.644246875,1
30-Apr-13,0.964506173,0.376,1.0072,6.2208,0.76499388,54.219,97.91,0.28435,3.0295,12.155,98.4625,3.64,31.0433,3.75,126.8005,0.9363,3.6725,0.645786245,1
1-May-13,0.964599209,0.376,1.0084,6.2208,0.76499388,54.219,97.25,0.284,3.0295,12.155,98.4625,3.64,31.0433,3.75,126.8005,0.9363,3.6725,0.64230201,1
2-May-13,0.977421562,0.376,1.0083,6.2082,0.758092639,54.219,97.22,0.284,3.052,12.1756,98.4858,3.64,31.0433,3.75,126.6883,0.9288,3.6725,0.642095801,1
3-May-13,0.973615033,0.376,1.0079,6.2152,0.762543846,53.7355,97.22,0.284,3.0445,12.0851,98.2922,3.64,31.0433,3.75,126.5206,0.9322,3.6725,0.642880103,1
6-May-13,0.971817298,0.376,1.0075,6.2114,0.762951095,53.9495,97.22,0.2844,2.9675,12.1074,98.3265,3.64,31.0839,3.75,126.2946,0.9372,3.6725,0.643583473,1
7-May-13,0.981065437,0.376,1.0052,6.2083,0.762951095,54.277,98.97,0.28455,2.9715,12.0733,98.342,3.64,31.0789,3.75,126.4348,0.9397,3.6725,0.643749195,1
8-May-13,0.981643271,0.376,1.0023,6.198,0.761324705,54.16,98.9,0.28455,2.9785,12.0393,98.4908,3.64,31.0829,3.75,126.3673,0.94,3.6725,0.645036445,1
9-May-13,0.976848686,0.376,1.0027,6.1925,0.76091919,54.2415,98.88,0.28425,2.9645,11.9807,98.4272,3.64,31.0829,3.75,126.2125,0.94,3.6725,0.642260758,1
10-May-13,0.992950055,0.376,1.0124,6.2016,0.769941484,54.5413,100.94,0.28425,2.988,12.1094,98.4366,3.64,31.0829,3.75,126.0029,0.9557,3.6725,0.649350649,1
13-May-13,1.00040016,0.376,1.0108,6.2072,0.770831727,54.915,101.88,0.2856,3.004,12.1448,98.4859,3.64,31.3777,3.75,126.1257,0.9555,3.6725,0.650533437,1
14-May-13,1.001101211,0.376,1.0148,6.2035,0.770594128,54.6275,101.44,0.28545,2.9895,12.1485,98.4736,3.64,31.2778,3.75,126.2453,0.9577,3.6725,0.654578779,1
15-May-13,1.010917913,0.376,1.0173,6.207,0.777363184,54.7835,102.21,0.28595,2.9995,12.2313,98.5887,3.64,31.4281,3.75,126.4574,0.973,3.6725,0.657721652,1
16-May-13,1.014095933,0.376,1.0163,6.2096,0.77579519,54.7723,102.15,0.2862,3.009,12.2378,98.554,3.64,31.4166,3.75,126.1855,0.967,3.6725,0.657418973,1
17-May-13,1.024590164,0.376,1.0269,6.1997,0.777061155,54.8865,102.3,0.2862,3.0205,12.2378,98.4733,3.64,31.3931,3.75,125.7373,0.9655,3.6725,0.655780707,1
20-May-13,1.0234367,0.376,1.0269,6.1998,0.778028476,55.0368,102.84,0.2864,3.0185,12.3258,98.4588,3.64,31.3406,3.75,126.1837,0.9655,3.6725,0.657981313,1
21-May-13,1.017708121,0.376,1.0277,6.1911,0.777242344,55.0395,102.5,0.28615,3.0115,12.3414,98.4043,3.64,31.177,3.75,126.2381,0.9693,3.6725,0.659978881,1
22-May-13,1.023541453,0.376,1.0333,6.1904,0.77381413,55.522,102.6,0.28615,3.0175,12.3113,98.5115,3.64,31.228,3.75,126.3711,0.974,3.6725,0.662602703,1
23-May-13,1.040149782,0.376,1.031,6.1947,0.77591558,55.991,103.1,0.2865,3.036,12.4764,98.48,3.64,31.4711,3.75,126.2907,0.9662,3.6725,0.662822297,1
24-May-13,1.032417923,0.376,1.0323,6.1867,0.772857253,55.6075,102.3,0.2865,3.036,12.5219,98.3952,3.64,31.3164,3.75,126.2907,0.9622,3.6725,0.661463157,1
28-May-13,1.036376827,0.376,1.0371,6.1818,0.772916989,55.7423,101.63,0.2861,3.038,12.5275,98.5069,3.64,31.3784,3.75,126.3626,0.9682,3.6725,0.66190098,1
29-May-13,1.048327917,0.376,1.037,6.1856,0.772081532,56.243,102.3,0.2865,3.0575,12.6328,98.4908,3.64,31.5203,3.75,126.4661,0.9658,3.6725,0.663658083,1
30-May-13,1.033698573,0.376,1.0309,6.182,0.772558714,56.0995,101.2,0.28585,3.0675,12.7781,98.4705,3.64,31.5893,3.75,126.4769,0.9595,3.6725,0.659891778,1
31-May-13,1.036376827,0.376,1.0339,6.1796,0.768875903,56.4958,101.03,0.28585,3.085,12.8035,98.5663,3.64,31.7979,3.75,126.476,0.9534,3.6725,0.657289339,1
3-Jun-13,1.037882719,0.376,1.0291,6.1806,0.768757688,56.574,100.45,0.2856,3.0885,12.7882,98.4848,3.64,32.0487,3.75,126.4669,0.9565,3.6725,0.655608733,1
4-Jun-13,1.027432446,0.376,1.0348,6.1735,0.763825237,56.6423,99.74,0.28515,3.0945,12.7317,98.5205,3.64,31.8344,3.75,126.5028,0.946,3.6725,0.653893938,1
5-Jun-13,1.039825309,0.376,1.0345,6.1757,0.7652866,56.4238,100.29,0.28515,3.0855,12.8167,98.5481,3.64,31.9816,3.75,126.4919,0.9472,3.6725,0.651041667,1
6-Jun-13,1.058985492,0.376,1.0238,6.1737,0.762311328,56.869,99.3,0.28515,3.089,12.9079,98.4666,3.64,32.1385,3.75,126.456,0.9417,3.6725,0.647291087,1
7-Jun-13,1.052188552,0.376,1.021,6.162,0.754147813,56.7445,96.5,0.28515,3.0855,12.7173,98.5292,3.64,32.2397,3.75,126.4642,0.9265,3.6725,0.642013354,1
10-Jun-13,1.052188552,0.376,1.0187,6.162,0.757059581,57.782,98.25,0.2843,3.12,12.8572,98.5385,3.64,32.3246,3.75,126.3872,0.9371,3.6725,0.643459237,1
11-Jun-13,1.063038163,0.376,1.019,6.162,0.753409177,58.9255,98.15,0.284,3.1475,12.8846,98.5626,3.64,32.3951,3.75,126.6934,0.9279,3.6725,0.643500644,1
12-Jun-13,1.06179656,0.376,1.0202,6.162,0.753182195,58.274,96.4,0.2836,3.1465,12.8442,98.5669,3.64,32.3951,3.75,127.3273,0.9279,3.6725,0.63852883,1
13-Jun-13,1.056747332,0.376,1.017,6.1612,0.75103267,58.414,94.75,0.28315,3.1485,12.7812,98.5217,3.64,32.3467,3.75,127.4382,0.9212,3.6725,0.638121371,1
14-Jun-13,1.043732387,0.376,1.0177,6.1607,0.751710141,57.741,94.65,0.28315,3.1235,12.6916,98.517,3.64,31.8029,3.75,127.5889,0.9247,3.6725,0.639181847,1
17-Jun-13,1.038961039,0.376,1.0176,6.1598,0.749793807,57.731,94.65,0.28325,3.1335,12.737,98.6008,3.64,31.679,3.75,128.5166,0.9232,3.6725,0.636618284,1
18-Jun-13,1.051082615,0.376,1.0209,6.1651,0.747719456,58.4515,94.81,0.28315,3.154,12.88,98.6565,3.64,31.8824,3.75,128.5926,0.9193,3.6725,0.640245854,1
19-Jun-13,1.054296257,0.376,1.0187,6.1677,0.745934656,58.7445,95.5,0.28315,3.1625,12.8695,98.6468,3.64,32.1201,3.75,128.5714,0.9213,3.6725,0.639427073,1
20-Jun-13,1.082251082,0.376,1.0387,6.1698,0.757575758,59.7,97.03,0.284,3.201,13.4015,98.7149,3.64,32.7041,3.75,128.4304,0.9336,3.6725,0.647123536,1
21-Jun-13,1.083071591,0.376,1.047,6.1766,0.758725341,59.3505,97.2,0.284,3.2095,13.4041,98.8382,3.64,32.7433,3.75,128.4449,0.9278,3.6725,0.645994832,1
24-Jun-13,1.086720278,0.376,1.0532,6.1807,0.764175455,59.734,98.4,0.28485,3.2165,13.3966,98.9054,3.64,32.9097,3.75,128.8205,0.9348,3.6725,0.651296079,1
25-Jun-13,1.080847384,0.376,1.0513,6.1767,0.761382671,59.734,97.75,0.28465,3.212,13.2424,98.9497,3.64,32.714,3.75,128.8274,0.9344,3.6725,0.647332988,1
26-Jun-13,1.078865034,0.376,1.0469,6.1779,0.767813268,59.8538,98.14,0.2849,3.1925,13.1884,98.9734,3.64,32.8876,3.75,128.861,0.9412,3.6725,0.651126449,1
27-Jun-13,1.073191672,0.376,1.048,6.1797,0.767341928,60.588,97.75,0.2851,3.1885,13.0235,98.9207,3.64,32.8766,3.75,129.2878,0.9457,3.6725,0.654278985,1
28-Jun-13,1.078167116,0.376,1.048,6.1787,0.764525994,59.6995,98.87,0.2851,3.1785,13.0235,99.1141,3.64,32.709,3.75,129.9606,0.9448,3.6725,0.656555709,1
1-Jul-13,1.087665869,0.376,1.048,6.1805,0.767047634,59.6995,99.4,0.28545,3.1645,12.9131,99.1141,3.64,32.8517,3.75,130.3043,0.9449,3.6725,0.656900742,1
2-Jul-13,1.090274749,0.376,1.053,6.1773,0.768226166,59.4145,99.6,0.28535,3.169,12.985,99.6205,3.64,32.9475,3.75,130.5987,0.9476,3.6725,0.658154535,1
3-Jul-13,1.100957833,0.376,1.0523,6.1803,0.77166448,60.1005,100.7,0.28585,3.182,13.0377,100.0404,3.64,33.2204,3.75,130.5996,0.9511,3.6725,0.655565753,1
8-Jul-13,1.104850293,0.376,1.0576,6.1807,0.778210117,61.0455,101.35,0.2868,3.2115,12.9267,100.1162,3.64,33.321,3.75,130.5926,0.9643,3.6725,0.67087079,1
9-Jul-13,1.094451133,0.376,1.053,6.173,0.77778642,60.0745,101.05,0.28655,3.1905,12.8654,100.0902,3.64,33.0842,3.75,130.5949,0.9677,3.6725,0.673128702,1
10-Jul-13,1.088257699,0.376,1.0511,6.1652,0.780457348,60.133,101.15,0.2868,3.1865,12.9494,100.0606,3.64,32.9112,3.75,130.6175,0.9693,3.6725,0.671185986,1
11-Jul-13,1.07584723,0.376,1.0389,6.1599,0.766636001,59.642,98.65,0.28525,3.156,12.8599,100.0606,3.64,32.5867,3.75,130.5825,0.9492,3.6725,0.661725781,1
12-Jul-13,1.090512541,0.376,1.0392,6.1631,0.767224183,59.896,99.03,0.28525,3.165,12.8234,100.163,3.64,32.6429,3.75,130.6407,0.9495,3.6725,0.661857171,1
15-Jul-13,1.09805644,0.376,1.0413,6.1663,0.768521365,60.051,99.03,0.2854,3.185,12.7387,100.3248,3.64,32.622,3.75,130.9143,0.9513,3.6725,0.664275276,1
16-Jul-13,1.087665869,0.376,1.0388,6.1692,0.762311328,59.3925,99.95,0.2854,3.182,12.6299,100.3546,3.64,32.5417,3.75,130.9475,0.9429,3.6725,0.662076271,1
17-Jul-13,1.085187195,0.376,1.0425,6.1652,0.761266748,59.3623,99.35,0.28515,3.1905,12.5455,100.3725,3.64,32.4526,3.75,131.331,0.9391,3.6725,0.656943897,1
18-Jul-13,1.089443294,0.376,1.0396,6.172,0.763766898,59.712,99.7,0.28535,3.1975,12.4976,101.0306,3.64,32.3998,3.75,131.2996,0.9438,3.6725,0.657073395,1
19-Jul-13,1.089205969,0.376,1.0363,6.1751,0.762020879,59.795,100.85,0.28535,3.2,12.5499,100.8584,3.64,32.4288,3.75,131.3493,0.9427,3.6725,0.655608733,1
